指数代码,指数名称,交易日期,开盘,最高,最低,收盘,成交量,成交金额
1,上证指数,2001/8/14,1955.51,1960.95,1924.27,1939.54,885109800,7204286880
1,上证指数,2001/8/15,1938.54,1949.16,1935.39,1947.36,543434700,5166753750
1,上证指数,2001/8/16,1948.27,1950.46,1918.49,1919.64,658261800,5657195000
1,上证指数,2001/8/17,1916.84,1928.14,1909.67,1924,710546600,5365300000
1,上证指数,2001/8/20,1923.1,1937.15,1917.1,1934.49,806458100,6612362500
1,上证指数,2001/8/21,1936.06,1947.4,1935.77,1938.87,840258100,6225617500
1,上证指数,2001/8/22,1935.54,1935.56,1891.35,1903.45,992278900,7917710630
1,上证指数,2001/8/23,1892.37,1903.47,1869.49,1902.99,777223000,7329076250
1,上证指数,2001/8/24,1903.38,1912.19,1883.23,1886.8,778367000,6963283750
1,上证指数,2001/8/27,1881.31,1881.31,1824.88,1827.25,976636600,8901882500
1,上证指数,2001/8/28,1816.66,1843.44,1795.57,1843.38,917373500,7567236880
1,上证指数,2001/8/29,1846.82,1865.48,1837.94,1847.54,849522400,6815100630
1,上证指数,2001/8/30,1846.19,1846.54,1831.02,1839.63,646377600,4541886880
1,上证指数,2001/8/31,1838.21,1846.94,1831.52,1834.14,806533400,4298549690
1,上证指数,2001/9/3,1831.7,1831.8,1813.37,1817.19,693119500,4986549690
1,上证指数,2001/9/4,1815.27,1862.4,1814.92,1862.36,996310500,7722013130
1,上证指数,2001/9/5,1868.36,1888.9,1863.83,1868.27,1061844600,7934048130
1,上证指数,2001/9/6,1867.63,1876.47,1853.29,1861.56,998354200,6001718750
1,上证指数,2001/9/7,1858.24,1858.24,1807.14,1808.84,1401328900,7703863750
1,上证指数,2001/9/10,1790.21,1858.2,1774.83,1856.53,1172759300,8272405630
1,上证指数,2001/9/11,1859.97,1871.13,1849.61,1863.78,1014317800,7189955000
1,上证指数,2001/9/12,1822.13,1858.69,1815.59,1852.6,1510782500,10528831250
1,上证指数,2001/9/13,1851.62,1857.86,1837.82,1839.91,765711500,5211250000
1,上证指数,2001/9/14,1838.67,1846.02,1814.74,1818.38,846518600,5979811880
1,上证指数,2001/9/17,1811.9,1816.26,1782.5,1784.61,826090600,6032725630
1,上证指数,2001/9/18,1784.59,1817.56,1780.05,1798.62,617507400,4747270940
1,上证指数,2001/9/19,1800.24,1822.97,1784.91,1822.69,729266900,5217143750
1,上证指数,2001/9/20,1826.42,1836.79,1814.46,1818.42,871519700,6270838750
1,上证指数,2001/9/21,1815.56,1821.34,1803.8,1807.02,1370738300,5144999690
1,上证指数,2001/9/24,1804.89,1808.7,1791.62,1794.96,779423000,3866252810
1,上证指数,2001/9/25,1799.98,1813.31,1788.4,1793.88,707422700,3879626880
1,上证指数,2001/9/26,1793.65,1793.67,1765.17,1767.81,676213500,3720374060
1,上证指数,2001/9/27,1765.62,1779.13,1750.76,1764.93,616796800,4099639060
1,上证指数,2001/9/28,1766.13,1774.3,1751.72,1764.87,586385500,4354290000
1,上证指数,2001/10/8,1766.13,1773.8,1723.04,1726.53,472097800,3301400940
1,上证指数,2001/10/9,1724.17,1751.07,1722.22,1744.64,564003100,3487762810
1,上证指数,2001/10/10,1744.04,1744.64,1683.71,1686.61,685045400,5008204690
1,上证指数,2001/10/11,1682.32,1693.21,1634.21,1638.33,846216800,5378806880
1,上证指数,2001/10/12,1637.75,1700.71,1598.79,1691.33,1287019300,8772683750
1,上证指数,2001/10/15,1692.17,1703.59,1670.27,1687.28,668965900,5383448130
1,上证指数,2001/10/16,1689.19,1691.65,1649.2,1655.9,566865300,4020742810
1,上证指数,2001/10/17,1654.93,1661.88,1635.92,1643.07,584835900,3408161880
1,上证指数,2001/10/18,1642.01,1651.11,1609.38,1615.58,647182900,3872794690
1,上证指数,2001/10/19,1610.44,1610.44,1550.91,1572.45,1137778200,6770308750
1,上证指数,2001/10/22,1558.47,1563.4,1514.86,1520.67,800860100,4651355940
1,上证指数,2001/10/23,1642.22,1670.74,1625.15,1670.56,3754375600,17549061250
1,上证指数,2001/10/24,1733.64,1744.92,1685.72,1718.06,3335495600,24759982500
1,上证指数,2001/10/25,1708.03,1708.03,1673.05,1676.5,1449437700,12436051250
1,上证指数,2001/10/26,1669.16,1681.9,1651.52,1677.88,960152200,7812440000
1,上证指数,2001/10/29,1678.72,1701.12,1678.72,1700.48,950900000,6765477500
1,上证指数,2001/10/30,1702.86,1704.48,1680.44,1682.77,1031084700,5271434380
1,上证指数,2001/10/31,1678.93,1689.17,1655.89,1689.17,773164100,4930860940
1,上证指数,2001/11/1,1692.35,1717.74,1688.1,1707.75,954788800,7312840000
1,上证指数,2001/11/2,1703.92,1711.74,1688.57,1691.35,962506500,5254941880
1,上证指数,2001/11/5,1687.84,1688.31,1671.23,1679.57,874956000,4335850000
1,上证指数,2001/11/6,1678.17,1685.52,1668.66,1671.28,673599500,4198029060
1,上证指数,2001/11/7,1669.43,1669.46,1591.77,1594.05,1191408300,6865674380
1,上证指数,2001/11/8,1566.52,1605.9,1550.46,1605.87,915718600,5584953750
1,上证指数,2001/11/9,1605.08,1637.9,1582.85,1630.36,965702900,6471715630
1,上证指数,2001/11/12,1631.8,1637.33,1619.11,1621.19,600570000,4482608130
1,上证指数,2001/11/13,1609.95,1623.45,1598.11,1615.93,557340100,3735970940
1,上证指数,2001/11/14,1615.75,1627.97,1614.59,1617.1,480170000,3173016880
1,上证指数,2001/11/15,1619.26,1624.81,1612.9,1621.34,444750000,2937435940
1,上证指数,2001/11/16,1725.45,1734.67,1644.61,1646.76,1769950000,13466400000
1,上证指数,2001/11/19,1645.09,1669.99,1644.82,1669.89,685320000,5308959380
1,上证指数,2001/11/20,1672.21,1703.74,1670.8,1699.73,1435310000,10571623750
1,上证指数,2001/11/21,1700.66,1707.93,1690.23,1705.66,1072890000,7915235630
1,上证指数,2001/11/22,1705.92,1715.93,1700.51,1715.81,954110000,7889111880
1,上证指数,2001/11/23,1715.65,1721.97,1704.14,1712.56,1025490000,7311068130
1,上证指数,2001/11/26,1710.13,1710.13,1696,1705.88,789330000,5452571880
1,上证指数,2001/11/27,1705.51,1722.62,1704.85,1722.59,783990000,5832490000
1,上证指数,2001/11/28,1725.54,1741.66,1725.16,1735,1333170000,9099995630
1,上证指数,2001/11/29,1735.38,1741.74,1728.89,1732.3,1053760000,8119015630
1,上证指数,2001/11/30,1732.13,1748,1731.96,1747.99,1214870000,8423145630
1,上证指数,2001/12/3,1751.05,1767.44,1750.92,1762.56,1230890000,9966282500
1,上证指数,2001/12/4,1763.79,1770.36,1754.87,1769.68,1021090000,8423788750
1,上证指数,2001/12/5,1765.56,1776.02,1745.11,1745.23,1362270000,10982960000
1,上证指数,2001/12/6,1740.08,1754.77,1737.06,1751.18,969430000,9043439380
1,上证指数,2001/12/7,1752.02,1756.47,1743.33,1745.41,824510000,7075285000
1,上证指数,2001/12/10,1743.63,1748.97,1730.81,1748.68,738690000,5999253130
1,上证指数,2001/12/11,1748.02,1748.97,1726.69,1728.88,912780000,6325175630
1,上证指数,2001/12/12,1724.88,1728.83,1714.17,1715.17,871970000,6643463750
1,上证指数,2001/12/13,1713.78,1720.55,1687.09,1688.01,859530000,6472988130
1,上证指数,2001/12/14,1683.73,1692.9,1673.32,1675.51,684060100,5180201880
1,上证指数,2001/12/17,1673.24,1680.84,1662.67,1665.94,515200000,4110355940
1,上证指数,2001/12/18,1666.51,1687.77,1660.5,1687.29,682020000,5607603130
1,上证指数,2001/12/19,1688.92,1693.18,1671.94,1672.7,589980100,5211163130
1,上证指数,2001/12/20,1669.47,1669.48,1628.47,1631.54,832090000,6489420630
1,上证指数,2001/12/21,1627.44,1640.79,1624.5,1640.14,590250000,4309066560
1,上证指数,2001/12/24,1639.52,1640.14,1601.24,1606.1,663570000,4923334060
1,上证指数,2001/12/25,1604.67,1613.6,1593.03,1611.17,626390000,4668021560
1,上证指数,2001/12/26,1610.65,1634.33,1605.15,1633.64,722900000,5329963130
1,上证指数,2001/12/27,1635.46,1644.41,1625.45,1627.92,736070000,6132020000
1,上证指数,2001/12/28,1626.95,1639.85,1619.53,1639.48,706050000,5788818750
1,上证指数,2001/12/31,1641.43,1649.8,1638.32,1645.97,1063230000,6353920630
1,上证指数,2002/1/4,1643.48,1643.5,1608.83,1611.39,526530000,3482604060
1,上证指数,2002/1/7,1605.74,1605.74,1584.66,1596.76,513400000,3273247810
1,上证指数,2002/1/8,1594.87,1607.72,1582.45,1583.46,607140000,4025047810
1,上证指数,2002/1/9,1580.71,1580.72,1552.56,1561.35,680860100,4483396880
1,上证指数,2002/1/10,1556.74,1580.01,1523.66,1576.44,1248760100,6219619380
1,上证指数,2002/1/11,1574.26,1574.27,1535.28,1535.59,548340000,4559825940
1,上证指数,2002/1/14,1519.93,1519.93,1484.46,1485.11,886710000,5710193750
1,上证指数,2002/1/15,1475.34,1491.7,1458.02,1459.65,731250000,5276911880
1,上证指数,2002/1/16,1458.84,1482.18,1439.4,1479.62,637980100,5789749380
1,上证指数,2002/1/17,1476.36,1476.38,1416.3,1419.52,810910000,5227981560
1,上证指数,2002/1/18,1405.55,1434.97,1376.89,1415.44,1055310000,7145716250
1,上证指数,2002/1/21,1407,1412.21,1362.62,1366.97,567690000,4781876250
1,上证指数,2002/1/22,1360.29,1400.76,1348.79,1358.69,951990000,6096208750
1,上证指数,2002/1/23,1355.86,1445.7,1346.17,1444.96,1383950000,8804593750
1,上证指数,2002/1/24,1435.32,1478.54,1400.35,1456.4,1733060000,12071696250
1,上证指数,2002/1/25,1449.88,1464.9,1442.94,1451.48,977740000,7091905630
1,上证指数,2002/1/28,1444.5,1448.6,1357.55,1359.55,1398410000,8988113750
1,上证指数,2002/1/29,1343.36,1396.11,1339.2,1392.78,872610000,6006445630
1,上证指数,2002/1/30,1392.95,1408.05,1381.01,1396.61,711800000,4822857190
1,上证指数,2002/1/31,1413.22,1501.33,1413.22,1491.66,2758960200,17982561250
1,上证指数,2002/2/1,1494.58,1507.64,1480.77,1485.77,1816690000,13016400000
1,上证指数,2002/2/4,1485.68,1513.67,1476.13,1511.33,1158470000,8102460630
1,上证指数,2002/2/5,1510.57,1522.32,1502.09,1518.28,1397440000,9364809380
1,上证指数,2002/2/6,1517.81,1521.56,1484.25,1485.8,1185620000,8025753750
1,上证指数,2002/2/7,1482.36,1521.03,1481.07,1515.39,1279870000,8823511880
1,上证指数,2002/2/8,1520.72,1530.13,1506.07,1506.62,940400000,6845197500
1,上证指数,2002/2/25,1540.49,1544.57,1521.66,1530.28,1137570000,8265858130
1,上证指数,2002/2/26,1529.38,1531.72,1507.58,1531.43,929660000,6630672500
1,上证指数,2002/2/27,1531.32,1544.92,1524.68,1538.32,1161710000,7038142500
1,上证指数,2002/2/28,1537.93,1544.39,1521.08,1524.7,902780000,6504765000
1,上证指数,2002/3/1,1521.53,1521.57,1501.56,1502.54,729820100,5523418130
1,上证指数,2002/3/4,1497.83,1527.4,1494.83,1526.8,752630000,5573279380
1,上证指数,2002/3/5,1529.3,1566.07,1529.3,1560.08,1876360000,12438812500
1,上证指数,2002/3/6,1564.69,1594.67,1563.92,1569.21,2105170000,16214352500
1,上证指数,2002/3/7,1569.17,1613.26,1569.07,1613,2201790000,16694921250
1,上证指数,2002/3/8,1622.87,1645.29,1611.23,1640.26,3308430000,23828010000
1,上证指数,2002/3/11,1643.59,1664.52,1632.62,1664.09,3635070000,21287872500
1,上证指数,2002/3/12,1665.24,1672.04,1641.58,1643.69,3077140000,22291020000
1,上证指数,2002/3/13,1636.94,1655.63,1621.8,1623.43,1975720000,15787237500
1,上证指数,2002/3/14,1621.08,1665.79,1621.08,1665.15,1649510000,12866096250
1,上证指数,2002/3/15,1671.83,1676.51,1620.56,1620.98,1754220000,15303350000
1,上证指数,2002/3/18,1641.43,1657.68,1610.99,1623.88,1632300000,11684116250
1,上证指数,2002/3/19,1624.32,1665.62,1624.29,1665.36,1721190000,14494296250
1,上证指数,2002/3/20,1673.27,1686.11,1664.37,1682.51,2622060000,20311537500
1,上证指数,2002/3/21,1686.95,1693.87,1675.24,1685.02,1835816600,14749020000
1,上证指数,2002/3/22,1684.07,1684.46,1659.52,1669.69,1358660000,11142367500
1,上证指数,2002/3/25,1667.85,1677.05,1663.39,1675.29,1110170000,9664671250
1,上证指数,2002/3/26,1674.7,1675.21,1641.91,1649.48,1376679900,10288308750
1,上证指数,2002/3/27,1646.68,1655.18,1635.82,1654.23,918300000,7816612500
1,上证指数,2002/3/28,1653.98,1666.52,1645.34,1650.67,954930000,9032368750
1,上证指数,2002/3/29,1648.09,1648.09,1596.25,1603.9,1500740000,12098887500
1,上证指数,2002/4/1,1598.03,1609.92,1589.41,1608.51,924630000,7113985000
1,上证指数,2002/4/2,1608.52,1610.73,1575.97,1582.88,1070470000,7913958750
1,上证指数,2002/4/3,1582.74,1603.8,1582.67,1594.51,905680000,6710523750
1,上证指数,2002/4/4,1595.02,1643.54,1583.63,1641.7,1327280000,9569175000
1,上证指数,2002/4/5,1650.5,1657.09,1628.55,1634.64,1327020000,10183404380
1,上证指数,2002/4/8,1633.83,1643.68,1631.07,1640.65,784040000,6698720630
1,上证指数,2002/4/9,1641.85,1671.86,1640.69,1667.52,1875470000,16931501250
1,上证指数,2002/4/10,1670.8,1677.94,1663.47,1677.66,1449370000,12817203750
1,上证指数,2002/4/11,1679.34,1680.3,1649.27,1649.53,1176640000,9992080000
1,上证指数,2002/4/12,1648.45,1664.41,1648.45,1658.98,1123780000,8892155630
1,上证指数,2002/4/15,1660.57,1664.52,1638.64,1649.5,1051330000,7538033130
1,上证指数,2002/4/16,1647.51,1654.74,1635.75,1640.29,754760000,6515857500
1,上证指数,2002/4/17,1641.72,1649.43,1630.23,1644.39,905020000,6295121880
1,上证指数,2002/4/18,1644.15,1646.25,1626.03,1628.14,956020000,7689960000
1,上证指数,2002/4/19,1625.25,1635.53,1603.96,1635.17,1062240000,8564050630
1,上证指数,2002/4/22,1633.64,1637.18,1619.16,1627.48,660940100,5641933750
1,上证指数,2002/4/23,1626.63,1634.86,1621.87,1624.55,639610000,5265225000
1,上证指数,2002/4/24,1623.47,1626.38,1609.2,1611.05,685950000,5270201880
1,上证指数,2002/4/25,1609.94,1616.76,1603.64,1615.92,590990000,5069207810
1,上证指数,2002/4/26,1615.52,1643.15,1615.52,1640.59,910490000,7497190630
1,上证指数,2002/4/29,1643.55,1667.16,1640.56,1665.81,1273710000,11100216250
1,上证指数,2002/4/30,1668.31,1673.75,1657.82,1667.75,1127520000,10837828750
1,上证指数,2002/5/8,1669.87,1670.92,1651.69,1652.37,533550000,5236770630
1,上证指数,2002/5/9,1648.46,1659.25,1646.82,1650.58,653850000,6052170000
1,上证指数,2002/5/10,1650.91,1652.29,1636.86,1638.2,699730000,6503623750
1,上证指数,2002/5/13,1634.9,1634.92,1618.46,1623.94,677730000,6262998130
1,上证指数,2002/5/14,1622.33,1629.88,1613.55,1616.23,630820000,6205409380
1,上证指数,2002/5/15,1614.9,1618.14,1597.92,1598.35,781910000,6851160000
1,上证指数,2002/5/16,1592.24,1592.24,1546.94,1549.5,1052690000,8446470000
1,上证指数,2002/5/17,1549.08,1570.15,1540.58,1567.5,844510000,7875441880
1,上证指数,2002/5/20,1564.97,1564.98,1529.35,1541.53,601290000,5071495000
1,上证指数,2002/5/21,1575.02,1599.11,1564.55,1588.11,1249890000,10427692500
1,上证指数,2002/5/22,1590.79,1591.03,1563.16,1564.49,770250000,6120363750
1,上证指数,2002/5/23,1571.08,1585.74,1568.1,1571.61,914900000,6934201880
1,上证指数,2002/5/24,1572.94,1574.13,1544.42,1549.47,637470000,5225714060
1,上证指数,2002/5/27,1555.04,1562.63,1545.62,1555.05,468210000,3788623750
1,上证指数,2002/5/28,1557.62,1569.41,1557.23,1558.52,468060000,4089557810
1,上证指数,2002/5/29,1558.13,1558.14,1520.13,1524.81,660560000,5077518750
1,上证指数,2002/5/30,1524.22,1530.77,1506.54,1523.52,671330000,5400516880
1,上证指数,2002/5/31,1523.01,1532.03,1513.26,1515.73,485040000,4124154060
1,上证指数,2002/6/3,1510.25,1510.26,1480.09,1483.35,623340100,5158199690
1,上证指数,2002/6/4,1484.01,1498.05,1474.36,1490.51,554620100,4391159690
1,上证指数,2002/6/5,1491.07,1491.07,1460.48,1462,541590000,4207617810
1,上证指数,2002/6/6,1458.61,1532.73,1455.31,1521.26,1096210000,8654916250
1,上证指数,2002/6/7,1522.88,1540.83,1508.43,1529.51,1144540000,9337991880
1,上证指数,2002/6/10,1529.34,1529.38,1511.26,1517.23,547940000,4358651880
1,上证指数,2002/6/11,1515.99,1534.38,1515.75,1530.96,580530000,4781888750
1,上证指数,2002/6/12,1531.75,1531.75,1513.92,1524.84,1173430000,4476743130
1,上证指数,2002/6/13,1524.77,1529.44,1511.22,1511.71,577580100,3907997810
1,上证指数,2002/6/14,1508.64,1508.65,1493.24,1493.24,546150000,3769193750
1,上证指数,2002/6/17,1489.13,1496.84,1481.25,1496.24,448220000,2917967810
1,上证指数,2002/6/18,1496.83,1527.77,1496.81,1524.07,836520000,5488623750
1,上证指数,2002/6/19,1523.95,1524.01,1506.43,1507.67,443430000,3031249690
1,上证指数,2002/6/20,1511.12,1528.36,1510.53,1516.15,568050000,3876610000
1,上证指数,2002/6/21,1517.28,1564.92,1517.26,1562.72,1796780000,12360775000
1,上证指数,2002/6/24,1704.7,1709.07,1647.5,1707.31,8505189600,53198040000
1,上证指数,2002/6/25,1718.23,1748.89,1690.61,1706.59,5288990400,40354027500
1,上证指数,2002/6/26,1698.11,1719.08,1684.91,1712.91,2951870000,23376420000
1,上证指数,2002/6/27,1714.74,1730.67,1706.14,1723.55,2611190000,19939251250
1,上证指数,2002/6/28,1724.73,1747.23,1711,1732.76,4051580000,28413195000
1,上证指数,2002/7/1,1736.29,1740.38,1712.77,1713.7,2082540000,14944960000
1,上证指数,2002/7/2,1707.45,1725.89,1698.83,1724.95,1519500000,12875245000
1,上证指数,2002/7/3,1727.09,1736.08,1719.62,1730.92,1552910000,13421116250
1,上证指数,2002/7/4,1731.9,1735.83,1710.29,1713.13,1709360000,13176298750
1,上证指数,2002/7/5,1709.84,1722.48,1704.19,1722.19,1411010000,11091697500
1,上证指数,2002/7/8,1723.58,1737.86,1721.12,1732.93,1244140000,11257761250
1,上证指数,2002/7/9,1733.83,1741.92,1724.39,1729.99,1163770000,10558036250
1,上证指数,2002/7/10,1728.52,1729.73,1698.83,1701.82,1551180000,12283042500
1,上证指数,2002/7/11,1698.21,1712.2,1689.22,1696.94,1128860000,9491441250
1,上证指数,2002/7/12,1696.64,1706.44,1693.21,1698.3,903430000,8484571880
1,上证指数,2002/7/15,1696.81,1697.38,1685.54,1687.94,964980000,8186136880
1,上证指数,2002/7/16,1687.67,1704.77,1686.81,1691.62,796080000,7031970630
1,上证指数,2002/7/17,1692.45,1702.24,1680.2,1701.72,740890000,6361621880
1,上证指数,2002/7/18,1703.81,1711.69,1695.4,1704.91,955920000,8247313750
1,上证指数,2002/7/19,1706.36,1714.09,1703.38,1713.86,805890000,7540211880
1,上证指数,2002/7/22,1712.02,1712.33,1678.5,1681.01,1019600000,8456671880
1,上证指数,2002/7/23,1676.9,1684.65,1670.38,1673.86,742050000,6779492500
1,上证指数,2002/7/24,1673.68,1679.66,1667.44,1672.4,606800000,5377310000
1,上证指数,2002/7/25,1675.47,1682.89,1662.38,1665.11,662980000,5311691880
1,上证指数,2002/7/26,1665.09,1670.23,1656.82,1657.5,591270000,4942847810
1,上证指数,2002/7/29,1654.92,1665.95,1647.27,1665.67,617120000,4954139060
1,上证指数,2002/7/30,1666.58,1672.12,1656.85,1669,745220000,6268240000
1,上证指数,2002/7/31,1667.62,1671.48,1649.01,1651.59,641400000,5454498750
1,上证指数,2002/8/1,1650.05,1659.97,1639.22,1653.01,596530000,4811350000
1,上证指数,2002/8/2,1653.64,1662.71,1653.17,1661.87,528350000,4189268750
1,上证指数,2002/8/5,1661.4,1661.58,1652.4,1653.96,446080000,4149486880
1,上证指数,2002/8/6,1652.94,1679.81,1649.89,1670.62,806310000,6551085630
1,上证指数,2002/8/7,1670.17,1670.81,1663.93,1668.07,422890000,3681794060
1,上证指数,2002/8/8,1668.51,1675.3,1657.47,1659.8,504190000,4162255000
1,上证指数,2002/8/9,1658.44,1658.77,1642.77,1647.05,550310000,4940853130
1,上证指数,2002/8/12,1642.48,1642.59,1633.09,1634.57,514020000,4434398130
1,上证指数,2002/8/13,1633.68,1642.41,1633.55,1636.63,371810000,3234214690
1,上证指数,2002/8/14,1636.89,1647.09,1635.29,1646.72,412080000,3194771880
1,上证指数,2002/8/15,1646.62,1647.07,1632.13,1634.37,448880000,3395824060
1,上证指数,2002/8/16,1632.96,1652.98,1624.05,1646.79,780580000,5575268750
1,上证指数,2002/8/19,1645.93,1650.09,1641.4,1644.3,421210000,3579265940
1,上证指数,2002/8/20,1644.62,1673.91,1644.25,1671.35,1065640000,7683365630
