股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
900914,2016/09/30,1.3292
900914,2016/10/31,1.2962
900914,2016/11/30,1.3721
900914,2016/12/30,1.0675
900914,2017/01/26,0.9604
900914,2017/02/28,1.0708
900914,2017/03/31,1.186
900914,2017/04/28,1.1938
900914,2017/05/31,1.1672
900914,2017/06/30,1.4021
900914,2017/07/31,1.3003
900914,2017/08/31,1.4245
900914,2017/09/29,1.2426
900914,2017/10/31,0.9676
900914,2017/11/30,1.0006
900914,2017/12/29,1.0058
900914,2018/01/31,0.9746
900914,2018/02/28,0.9302
900914,2018/03/30,0.9518
900914,2018/04/27,0.9652
900914,2018/05/31,0.7652
900914,2018/06/29,0.7997
900914,2018/07/31,0.9469
900914,2018/08/31,0.9625
900914,2018/09/28,1.3607
900914,2018/10/31,1.2119
900914,2018/11/30,1.2007
900914,2018/12/28,1.2643
900914,2019/01/31,1.3367
900914,2019/02/28,1.1143
900914,2019/03/29,1.0973
900914,2019/04/30,1.0927
900914,2019/05/31,1.015
900914,2019/06/28,0.907
900914,2019/07/31,0.8897
900914,2019/08/30,0.9035
900914,2019/09/30,0.8876
900914,2019/10/31,0.857
900914,2019/11/29,0.9339
900914,2019/12/31,0.8572
900914,2020/01/23,0.8539
900914,2020/02/28,0.9846
900914,2020/03/31,1.0131
900914,2020/04/30,1.0441
900914,2020/05/29,1.1262
900914,2020/06/30,1.0044
900914,2020/07/31,1.1046
900914,2020/08/31,1.087
900914,2020/09/30,1.0867
900914,2020/10/30,1.1134
900914,2020/11/30,1.1287
900914,2020/12/31,1.162
900914,2021/01/29,1.1779
900914,2021/02/26,1.0375
900914,2021/03/31,0.9802
900914,2021/04/30,1.0227
900914,2021/05/31,0.9704
900914,2021/06/30,0.9817
900914,2021/07/30,0.22
900914,2021/08/31,0.2049
900914,2021/09/30,0.0304
900914,2021/10/29,-0.0872
900914,2021/11/30,-0.7905
900914,2021/12/31,-0.7832
900915,2000/01/28,0.4743
900915,2000/02/29,0.4872
900915,2000/03/31,0.5477
900915,2000/04/28,0.5502
900915,2000/05/31,0.4754
900915,2000/06/29,0.6172
900915,2000/07/31,0.778
900915,2000/08/31,1.1279
900915,2000/09/29,1.0148
900915,2000/10/31,0.949
900915,2000/11/30,1.0339
900915,2000/12/29,0.9123
900915,2001/01/19,1.0245
900915,2001/02/28,0.8947
900915,2001/03/30,0.7856
900915,2001/04/27,0.7307
900915,2002/06/28,0.7657
900915,2002/07/31,0.7302
900915,2002/08/30,0.753
900915,2002/09/27,0.8205
900915,2002/10/31,0.8447
900915,2002/11/29,0.8826
900915,2002/12/31,0.8818
900915,2003/01/29,0.8649
900915,2003/02/28,0.8516
900915,2003/03/31,0.8542
900915,2003/04/30,1.1591
900915,2003/05/30,1.9949
900915,2003/06/30,1.307
900915,2003/07/31,1.2445
900915,2003/08/29,1.2252
900915,2003/09/30,1.2088
900915,2003/10/31,1.2154
900915,2003/11/28,1.0782
900915,2003/12/31,1.2478
900915,2004/01/30,1.0717
900915,2004/02/27,1.1889
900915,2004/03/31,1.1971
900915,2004/04/30,1.0853
900915,2004/05/31,1.0899
900915,2004/06/30,1.1049
900915,2004/07/30,1.0466
900915,2004/08/31,1.0013
900915,2004/09/30,0.9952
900915,2004/10/29,0.9688
900915,2004/11/30,1.0039
900915,2004/12/31,0.9753
900915,2005/01/31,1.0057
900915,2005/02/28,1.0564
900915,2005/03/31,1.0309
900915,2005/04/29,1.0232
900915,2005/05/31,1.0411
900915,2005/06/30,0.9385
900915,2005/07/29,1.18
900915,2005/08/31,1.1345
900915,2005/09/30,1.1553
900915,2005/10/31,1.1141
900915,2005/11/30,1.1234
900915,2005/12/30,1.0878
900915,2006/01/25,1.5721
900915,2006/02/28,1.589
900915,2006/03/31,1.6206
900915,2006/04/28,1.6084
900915,2006/05/31,1.643
900915,2006/06/30,1.6473
900915,2006/07/31,1.6793
900915,2006/08/31,1.6869
900915,2006/09/29,1.7128
900915,2006/10/31,1.8723
900915,2006/11/30,1.7692
900915,2006/12/29,1.7882
900915,2007/01/31,0.7755
900915,2007/02/28,0.7811
900915,2007/03/30,0.644
900915,2007/04/30,0.7643
900915,2007/05/31,1.1012
900915,2007/06/29,1.2886
900915,2007/07/31,1.6412
900915,2007/08/31,1.7488
900915,2007/09/28,1.7283
900915,2007/10/31,1.7937
900915,2007/11/30,1.6504
900915,2007/12/28,1.6373
900915,2008/01/31,1.5556
900915,2008/02/29,1.5516
900915,2008/03/31,1.4085
900915,2008/04/30,1.5491
900915,2008/05/30,1.415
900915,2008/06/30,1.2996
900915,2008/07/31,0.3557
900915,2008/08/29,0.3948
900915,2008/09/26,0.3112
900915,2008/10/31,0.8264
900915,2008/11/28,1.197
900915,2008/12/31,1.1497
900915,2009/01/23,1.2947
900915,2009/02/27,1.2255
900915,2009/03/31,1.147
900915,2009/04/30,1.1898
900915,2009/05/27,1.1916
900915,2009/06/30,1.1802
900915,2009/07/31,1.2483
900915,2009/08/31,1.3885
900915,2009/09/30,1.3811
900915,2009/10/30,1.4044
900915,2009/11/30,0.9556
900915,2009/12/31,0.9466
900915,2010/01/29,0.86
900915,2010/02/26,0.8613
900915,2010/03/31,0.9468
900915,2010/04/30,1.0166
900915,2010/05/31,1.0438
900915,2010/06/30,1.0741
900915,2010/07/30,0.9242
900915,2010/08/31,1.1157
900915,2010/09/30,1.1126
900915,2010/10/29,1.1374
900915,2010/11/30,1.4651
900915,2010/12/31,1.4665
900915,2011/01/31,1.4663
900915,2011/02/28,1.4867
900915,2011/03/31,1.4814
900915,2011/04/29,1.5279
900915,2011/05/31,1.8691
900915,2011/06/30,1.6166
900915,2011/07/29,1.5374
900915,2011/08/31,1.2436
900915,2011/09/30,1.191
900915,2011/10/31,0.7084
900915,2011/11/30,0.8846
900915,2011/12/30,0.8743
900915,2012/01/31,0.8558
900915,2012/02/29,0.8071
900915,2012/03/30,0.7457
900915,2012/04/27,0.9165
900915,2012/05/31,0.8975
900915,2012/06/29,0.9432
900915,2012/07/31,1.1655
900915,2012/08/31,1.2645
900915,2012/09/28,1.2942
900915,2012/10/31,1.3919
900915,2012/11/30,1.4185
900915,2012/12/31,1.3697
900915,2013/01/31,1.3165
900915,2013/02/28,1.3765
900915,2013/03/29,1.5231
900915,2013/04/26,1.365
900915,2013/05/31,1.3955
900915,2013/06/28,1.3388
900915,2013/07/31,1.1612
900915,2013/08/30,1.1405
900915,2013/09/30,1.1125
900915,2013/10/31,1.158
900915,2013/11/29,1.1103
900915,2013/12/31,1.1428
900915,2014/01/30,1.3198
900915,2014/02/28,1.0448
900915,2014/03/31,0.9212
900915,2014/04/30,0.9477
900915,2014/05/30,0.8823
900915,2014/06/30,0.7069
900915,2014/07/31,0.3255
900915,2014/08/29,0.5146
900915,2014/09/30,1.1639
900915,2014/10/31,0.9959
900915,2014/11/27,0.8762
900915,2014/12/31,1.1813
900915,2015/01/30,1.0498
900915,2015/02/27,1.1166
900915,2015/03/31,0.9689
900915,2015/04/30,1.3348
900915,2015/05/29,1.9781
900915,2015/06/30,1.973
900915,2015/07/31,1.859
900915,2015/08/31,1.9087
900915,2015/09/30,1.8909
900915,2015/10/30,1.7641
900915,2015/11/30,1.7716
900915,2015/12/31,1.7519
900915,2016/01/29,1.7612
900915,2016/02/29,1.7614
900915,2016/03/31,1.7463
900915,2016/04/29,1.9044
900915,2016/05/31,1.3684
900915,2016/06/30,1.3501
900915,2016/07/29,1.4501
900915,2016/08/31,1.4091
900915,2016/09/30,1.4051
900915,2016/10/31,1.6308
900915,2016/11/30,1.6254
900915,2016/12/30,1.5632
900915,2017/01/26,1.5852
900915,2017/02/28,1.5773
900915,2017/03/31,1.8194
900915,2017/04/28,1.8615
900915,2017/05/31,1.8896
900915,2017/06/30,0.8094
900915,2017/07/31,1.7497
900915,2017/08/31,1.7361
900915,2017/09/29,2.1675
900915,2017/10/18,1.9933
900915,2018/02/28,2.4258
900915,2018/03/30,2.6127
900915,2018/04/27,2.6156
900915,2018/05/31,2.5518
900915,2018/06/29,2.6105
900915,2018/07/31,2.5699
900915,2018/08/31,2.3852
900915,2018/09/28,3.3763
900915,2018/10/31,2.1264
900915,2018/11/30,2.871
900915,2018/12/28,2.6082
900915,2019/01/31,2.3421
900915,2019/02/28,2.0195
900915,2019/03/29,2.2666
900915,2019/04/30,2.2047
900915,2019/05/31,2.2055
900915,2019/06/28,1.9807
900915,2019/07/31,2.087
900915,2019/08/30,1.8673
900915,2019/09/30,1.8191
900915,2019/10/31,1.8758
900915,2019/11/29,1.325
900915,2019/12/31,1.1923
900915,2020/01/23,1.2125
900915,2020/02/28,1.1
900915,2020/03/31,0.7888
900915,2020/04/30,0.8011
900915,2020/05/29,0.5484
900915,2020/06/30,0.3764
900915,2020/07/31,0.6403
900915,2020/08/31,0.6538
900915,2020/09/30,0.6785
900915,2020/10/30,0.6713
900915,2020/11/30,0.7606
900915,2020/12/31,0.7188
900915,2021/01/29,0.7274
900915,2021/02/26,0.4747
900915,2021/03/31,0.3432
900915,2021/04/30,0.3474
900915,2021/05/31,0.7534
900915,2021/06/30,0.8454
900915,2021/07/30,0.0623
900915,2021/08/31,0.0787
900915,2021/09/30,-0.4011
900915,2021/10/29,-0.261
900915,2021/11/30,-0.6536
900915,2021/12/31,-0.531
900916,2000/01/28,0.8393
900916,2000/02/29,0.8801
900916,2000/03/31,0.9082
900916,2000/04/28,0.9061
900916,2000/05/31,1.0245
900916,2000/06/29,1.272
900916,2000/07/31,1.2315
900916,2000/08/31,1.5159
900916,2000/09/29,1.4887
900916,2000/10/31,1.549
900916,2000/11/30,1.5672
900916,2000/12/29,1.5098
900916,2001/01/19,1.5347
900916,2001/02/28,1.3951
900916,2001/03/30,1.2995
900916,2001/04/30,1.2993
900916,2001/05/31,1.3196
900916,2001/06/29,1.3559
900916,2001/07/31,1.3756
900916,2001/08/31,1.4053
900916,2001/09/28,1.4009
900916,2001/10/31,1.4001
900916,2001/11/30,1.3946
900916,2001/12/31,1.3865
900916,2002/01/31,1.3783
900916,2002/02/28,1.3774
900916,2002/03/29,1.4383
900916,2002/04/30,1.388
900916,2002/05/31,1.2785
900916,2002/06/28,1.2485
900916,2002/07/31,1.1258
900916,2002/08/30,1.0884
900916,2002/09/27,1.0759
900916,2002/10/31,1.1308
900916,2002/11/29,1.1215
900916,2002/12/31,1.1285
900916,2003/01/29,1.0079
900916,2003/02/28,1.0088
900916,2003/03/31,1.051
900916,2003/04/30,1.1083
900916,2003/05/30,1.1286
900916,2003/06/27,1.2034
900916,2003/07/31,1.1578
900916,2003/08/29,1.0963
900916,2003/09/30,1.1073
900916,2003/10/31,1.0267
900916,2003/11/28,1.1192
900916,2003/12/31,1.2551
900916,2004/01/30,1.0381
900916,2004/02/27,1.1328
900916,2004/03/31,1.1094
900916,2004/04/30,1.1416
900916,2004/05/31,1.1299
900916,2004/06/30,1.179
900916,2004/07/30,1.2004
900916,2004/08/31,1.2697
900916,2004/09/30,1.3073
900916,2004/10/29,1.3911
900916,2004/11/30,1.3283
900916,2004/12/31,1.3516
900916,2005/01/31,1.5494
900916,2005/02/28,1.5048
900916,2005/03/31,1.5066
900916,2005/04/29,1.5137
900916,2005/05/31,1.409
900916,2005/06/30,1.4725
900916,2005/07/29,1.4575
900916,2005/08/31,1.8559
900916,2005/09/30,1.7976
900916,2005/10/31,1.8805
900916,2005/11/30,1.9359
900916,2005/12/30,1.8993
900916,2006/01/25,1.4887
900916,2006/02/28,1.4889
900916,2006/03/31,1.468
900916,2006/04/28,1.4259
900916,2006/05/31,1.4594
900916,2006/06/30,1.4925
900916,2006/07/31,1.5347
900916,2006/08/31,1.4466
900916,2006/09/29,1.661
900916,2006/10/30,1.6366
900916,2006/11/30,1.5871
900916,2006/12/29,1.5998
900916,2007/01/31,2.0651
900916,2007/02/28,2.1079
900916,2007/03/30,2.0046
900916,2007/04/30,1.4359
900916,2007/05/31,1.4306
900916,2007/06/29,1.4733
900916,2007/07/31,1.3705
900916,2007/08/31,1.4173
900916,2007/09/28,1.3561
900916,2007/10/31,1.3778
900916,2007/11/30,1.2909
900916,2007/12/28,1.2905
900916,2008/01/31,1.106
900916,2008/02/29,1.0887
900916,2008/03/31,1.0433
900916,2008/04/30,1.0509
900916,2008/05/30,0.8661
900916,2008/06/30,0.816
900916,2008/07/31,0.4128
900916,2008/08/29,0.5115
900916,2008/09/26,0.557
900916,2008/10/31,0.8803
900916,2008/11/28,1.0383
900916,2008/12/31,1.0039
900916,2009/01/23,1.0317
900916,2009/02/27,0.9655
900916,2009/03/31,0.995
900916,2009/04/30,1.015
900916,2009/05/27,1.0316
900916,2009/06/30,1.0142
900916,2009/07/31,0.9903
900916,2009/08/31,1.0342
900916,2009/09/30,1.0462
900916,2009/10/30,1.1146
900916,2009/11/30,1.1197
900916,2009/12/31,1.1314
900916,2010/01/29,1.0683
900916,2010/02/26,1.0618
900916,2010/03/31,1.0872
900916,2010/04/30,1.2122
900916,2010/05/31,1.0911
900916,2010/06/30,1.1159
900916,2010/07/30,1.3776
900916,2010/08/31,1.4811
900916,2010/09/30,1.4833
900916,2010/10/29,1.4055
900916,2010/11/30,1.3065
900916,2010/12/31,1.3022
900916,2011/01/31,1.3484
900916,2011/02/28,1.3583
900916,2011/03/31,1.3183
900916,2011/04/29,1.3238
900916,2011/05/31,1.603
900916,2011/06/30,1.5065
900916,2011/07/29,1.0771
900916,2011/08/31,0.8719
900916,2011/09/30,0.8961
900916,2011/10/31,1.0497
900916,2011/11/30,1.0939
900916,2011/12/30,0.9683
900916,2012/01/31,0.9936
900916,2012/02/29,0.9973
900916,2012/03/30,0.8879
900916,2012/04/27,1.0668
900916,2012/05/31,1.0815
900916,2012/06/29,1.0925
900916,2012/07/31,1.248
900916,2012/08/31,1.2513
900916,2012/09/28,1.2704
900916,2012/10/31,1.4049
900916,2012/11/30,1.4216
900916,2012/12/31,1.469
900916,2013/01/31,1.5448
900916,2013/02/28,1.615
900916,2013/03/29,1.7086
900916,2013/04/26,1.5779
900916,2013/05/31,1.6041
900916,2013/06/28,1.5331
900916,2013/07/31,1.5145
900916,2013/08/30,1.5715
900916,2013/09/30,1.5675
900916,2013/10/31,1.5636
900916,2013/11/29,1.5388
900916,2013/12/31,1.6361
900916,2014/01/30,1.6113
900916,2014/02/28,1.551
900916,2014/03/31,1.5134
900916,2014/04/30,1.4967
900916,2014/05/30,1.431
900916,2014/06/30,1.381
900916,2014/07/31,0.8603
900916,2014/08/29,0.6599
900916,2014/09/30,0.8506
900916,2014/10/31,0.8858
900916,2014/11/28,0.7489
900916,2014/12/31,0.5922
900916,2015/01/20,0.593
900916,2015/04/30,0.9702
900916,2015/05/29,1.0547
900916,2015/06/30,0.8983
900916,2015/07/31,0.9512
900916,2015/08/31,1.0249
900916,2015/09/30,1.0371
900916,2015/10/30,1.0458
900916,2015/11/30,1.0376
900916,2015/12/31,1.0443
900916,2016/01/29,1.0189
900916,2016/02/29,1.0377
900916,2016/03/31,1.0301
900916,2016/04/29,1.038
900916,2016/05/31,1.0198
900916,2016/06/30,1.1012
900916,2016/07/29,1.1012
900916,2016/08/31,0.954
900916,2016/09/30,0.9462
900916,2016/10/31,0.9257
900916,2016/11/30,0.9628
900916,2016/12/30,0.8945
900916,2017/01/26,0.8827
900916,2017/02/28,0.8705
900916,2017/03/31,1.5527
900916,2017/04/28,1.6222
900916,2017/05/31,1.8054
900916,2017/06/30,1.5002
900916,2017/07/31,1.3885
900916,2017/08/31,1.4349
900916,2017/09/29,1.2503
900916,2017/10/31,1.1952
900916,2017/11/30,1.2256
900916,2017/12/29,1.3965
900916,2018/01/31,1.3427
900916,2018/02/28,1.1376
900916,2018/03/30,1.0579
900916,2018/04/27,1.0708
900916,2018/05/31,1.2643
900916,2018/06/29,1.3623
900916,2018/07/31,1.4543
900916,2018/08/31,1.4338
900916,2018/09/28,1.4632
900916,2018/10/31,1.24
900916,2018/11/30,1.1049
900916,2018/12/28,1.0787
900916,2019/01/31,1.1115
900916,2019/02/28,1.2123
900916,2019/03/29,1.3265
900916,2019/04/30,1.3494
900916,2019/05/31,1.2
900916,2019/06/28,1.1178
900916,2019/07/31,1.1176
900916,2019/08/30,1.2314
900916,2019/09/30,1.3694
900916,2019/10/31,1.4089
900916,2019/11/29,1.3774
900916,2019/12/31,1.2627
900916,2020/01/23,1.2714
900916,2020/02/28,1.2551
900916,2020/03/31,1.1506
900916,2020/04/30,1.1329
900916,2020/05/29,1.0746
900916,2020/06/30,1.3441
900916,2020/07/31,0.9288
900916,2020/08/31,0.9683
900916,2020/09/30,0.9614
900916,2020/10/30,0.9668
900916,2020/11/30,0.8017
900916,2020/12/31,0.8741
900916,2021/01/29,0.8529
900916,2021/02/26,0.8112
900916,2021/03/31,0.7778
900916,2021/04/30,0.6672
900916,2021/05/31,0.7431
900916,2021/06/30,0.4505
900916,2021/07/30,0.8029
900916,2021/08/31,0.1744
900916,2021/09/30,-0.4509
900916,2021/10/29,-0.3788
900916,2021/11/30,1.1086
900916,2021/12/31,0.9437
900917,2000/01/28,0.9476
900917,2000/02/29,0.9544
900917,2000/03/31,0.94
900917,2000/04/28,0.9372
900917,2000/05/31,1.0349
900917,2000/06/30,1.285
900917,2000/07/31,1.0584
900917,2000/08/31,1.0369
900917,2000/09/28,1.0873
900917,2000/10/31,1.1434
900917,2000/11/30,1.203
900917,2000/12/29,1.19
900917,2001/01/19,1.1255
900917,2001/02/28,1.1196
900917,2001/03/30,1.3474
900917,2001/04/30,1.3524
900917,2001/05/31,1.3066
900917,2001/06/29,1.2714
900917,2001/07/31,1.2639
900917,2001/08/31,1.2468
900917,2001/09/28,1.2439
900917,2001/10/30,1.2378
900917,2001/11/30,1.2367
900917,2001/12/31,1.2385
900917,2002/01/31,1.2184
900917,2002/02/28,1.2216
900917,2002/03/29,0.9161
900917,2002/04/30,0.9698
900917,2002/05/31,1.1297
900917,2002/06/28,1.1459
900917,2002/07/31,0.9224
900917,2002/08/30,0.9304
900917,2002/09/27,0.941
900917,2002/10/31,0.9363
900917,2002/11/29,0.8806
900917,2002/12/31,0.8247
900917,2003/01/29,0.9309
900917,2003/02/28,0.9372
900917,2003/03/31,0.9153
900917,2003/04/30,0.9141
900917,2003/05/30,0.9213
900917,2003/06/30,0.8339
900917,2003/07/31,0.8475
900917,2003/08/29,0.8614
900917,2003/09/30,0.8354
900917,2003/10/31,0.9502
900917,2003/11/28,1.0908
900917,2003/12/31,1.1037
900917,2004/01/30,1.216
900917,2004/02/27,1.142
900917,2004/03/31,1.1315
900917,2004/04/30,1.1257
900917,2004/05/31,1.1449
900917,2004/06/30,1.122
900917,2004/07/30,1.1117
900917,2004/08/31,1.1444
900917,2004/09/30,1.1245
900917,2004/10/29,1.0152
900917,2004/11/30,0.9941
900917,2004/12/31,1.0438
900917,2005/01/31,0.9788
900917,2005/02/28,1.0376
900917,2005/03/31,0.9462
900917,2005/04/29,0.9025
900917,2005/05/31,0.8893
900917,2005/06/30,0.7201
900917,2005/07/29,0.8199
900917,2005/08/31,0.732
900917,2005/09/30,0.7606
900917,2005/10/31,0.8976
900917,2005/11/30,0.8988
900917,2005/12/30,0.7842
900917,2006/01/25,0.9311
900917,2006/02/28,0.9411
900917,2006/03/31,1.0427
900917,2006/04/28,1.0213
900917,2006/05/31,1.1128
900917,2006/06/30,1.0738
900917,2006/07/31,1.0974
900917,2006/08/31,1.083
900917,2006/09/29,1.2301
900917,2006/10/31,1.2425
900917,2006/11/30,1.2101
900917,2006/12/29,1.2093
900917,2007/01/31,2.5538
900917,2007/02/28,2.5686
900917,2007/03/30,2.5172
900917,2007/04/30,2.3959
900917,2007/05/31,2.0466
900917,2007/06/29,2.1981
900917,2007/07/31,2.0937
900917,2007/08/31,2.1407
900917,2007/09/28,2.1184
900917,2007/10/31,2.1361
900917,2007/11/30,2.0108
900917,2007/12/28,1.9926
900917,2008/01/31,1.7156
900917,2008/02/29,1.7137
900917,2008/03/31,1.6248
900917,2008/04/30,1.4532
900917,2008/05/30,1.4655
900917,2008/06/30,1.3416
900917,2008/07/31,1.0854
900917,2008/08/29,1.1596
900917,2008/09/26,1.0492
900917,2008/10/31,1.2448
900917,2008/11/28,1.0978
900917,2008/12/31,1.0064
900917,2009/01/23,1.0274
900917,2009/02/27,1.0576
900917,2009/03/31,0.9926
900917,2009/04/30,0.989
900917,2009/05/27,1.0119
900917,2009/06/30,1.0182
900917,2009/07/31,1.0289
900917,2009/08/31,0.966
900917,2009/09/30,1.023
900917,2009/10/30,0.9424
900917,2009/11/30,1.0449
900917,2009/12/31,1.0351
900917,2010/01/29,0.9783
900917,2010/02/26,0.9702
900917,2010/03/31,1.1652
900917,2010/04/30,1.277
900917,2010/05/31,1.1129
900917,2010/06/30,1.0932
900917,2010/07/30,1.1281
900917,2010/08/31,1.1312
900917,2010/09/30,1.1325
900917,2010/10/29,1.0839
900917,2010/11/30,1.0289
900917,2010/12/31,1.0326
900917,2011/01/31,1.0276
900917,2011/02/28,1.0198
900917,2011/03/31,1.0519
900917,2011/04/29,0.9942
900917,2011/05/31,1.247
900917,2011/06/30,1.1133
900917,2011/07/29,1.1191
900917,2011/08/31,1.1173
900917,2011/09/30,1.2081
900917,2011/10/31,1.568
900917,2011/11/30,1.0913
900917,2011/12/30,1.3
900917,2012/01/31,1.0561
900917,2012/02/29,0.7371
900917,2012/03/30,0.7686
900917,2012/04/27,0.8152
900917,2012/05/31,0.7634
900917,2012/06/29,0.81
900917,2012/07/31,0.7258
900917,2012/08/31,0.753
900917,2012/09/28,0.7312
900917,2012/10/31,0.7538
900917,2012/11/30,0.9648
900917,2012/12/31,0.9735
900917,2013/01/31,0.9375
900917,2013/02/28,0.9155
900917,2013/03/29,0.8988
900917,2013/04/26,0.8056
900917,2013/05/31,0.8243
900917,2013/06/28,0.8372
900917,2013/07/31,0.8436
900917,2013/08/30,0.8159
900917,2013/09/30,0.7889
900917,2013/10/31,0.7646
900917,2013/11/29,0.7118
900917,2013/12/31,0.6444
900917,2014/01/30,0.8182
900917,2014/02/28,0.6613
900917,2014/03/31,0.6194
900917,2014/04/30,0.6727
900917,2014/05/30,0.2642
900917,2014/06/30,-0.0035
900917,2014/07/31,0.3339
900917,2014/08/29,0.4792
900917,2014/09/30,0.6223
900917,2014/10/31,0.6335
900917,2014/11/28,0.716
900917,2014/12/31,0.7294
900917,2015/01/30,0.6696
900917,2015/02/27,0.8951
900917,2015/03/31,0.9399
900917,2015/04/30,1.0353
900917,2015/05/29,0.8574
900917,2015/06/30,0.9675
900917,2015/07/31,0.9765
900917,2015/08/31,0.9934
900917,2015/09/30,0.9936
900917,2015/10/30,1.0462
900917,2015/11/30,1.0524
900917,2015/12/18,1.0361
900917,2016/01/29,1.0754
900917,2016/02/29,1.0704
900917,2016/03/31,1.0726
900917,2016/04/29,1.0654
900917,2016/05/31,1.2181
900917,2016/06/30,1.1819
900917,2016/07/29,1.2082
900917,2016/08/31,1.214
900917,2016/09/30,1.2143
900917,2016/10/31,1.1216
900917,2016/11/30,1.074
900917,2016/12/30,1.2392
900917,2017/01/26,1.0356
900917,2017/02/28,1.0116
900917,2017/03/31,0.9125
900917,2017/04/28,0.9988
900917,2017/05/31,1.6455
900917,2017/06/30,1.6737
900917,2017/07/31,1.6362
900917,2017/08/31,1.5862
900917,2017/09/29,1.4633
900917,2017/10/31,1.7556
900917,2017/11/30,1.4537
900917,2017/12/29,1.4341
900917,2018/01/31,1.4556
900917,2018/02/28,1.6316
900917,2018/03/30,1.583
900917,2018/04/27,1.5995
900917,2018/05/31,1.3526
900917,2018/06/29,1.5435
900917,2018/07/31,1.6941
900917,2018/08/31,1.6108
900917,2018/09/28,2.0657
900917,2018/10/31,1.7392
900917,2018/11/30,1.6587
900917,2018/12/28,1.792
900917,2019/01/31,1.7517
900917,2019/02/28,1.3777
900917,2019/03/29,1.3605
900917,2019/04/30,1.3575
900917,2019/05/31,1.2713
900917,2019/06/28,1.0823
900917,2019/07/31,1.0762
900917,2019/08/30,1.0633
900917,2019/09/30,1.0991
900917,2019/10/31,1.0791
900917,2019/11/29,0.959
900917,2019/12/31,0.9424
900917,2020/01/23,0.9357
900917,2020/02/28,0.819
900917,2020/03/31,0.8509
900917,2020/04/30,0.8303
900917,2020/05/29,0.9153
900917,2020/06/30,0.9764
900917,2020/07/31,1.3309
900917,2020/08/31,1.3281
900917,2020/09/30,1.3436
900917,2020/10/30,1.3632
900917,2020/11/30,1.5107
900917,2020/12/31,1.5996
900917,2021/01/29,1.6101
900917,2021/02/26,1.816
900917,2021/03/31,1.9294
900917,2021/04/30,1.868
900917,2021/05/31,1.7828
900917,2021/06/30,1.7337
900917,2021/07/30,0.8485
900917,2021/08/31,0.8785
900917,2021/09/30,0.5875
900917,2021/10/29,0.7656
900917,2021/11/30,0.8418
900917,2021/12/31,0.732
900918,2000/01/28,0.9265
900918,2000/02/29,0.9459
900918,2000/03/31,0.9398
900918,2000/04/28,0.9456
900918,2000/05/31,0.8671
900918,2000/06/30,0.9432
900918,2000/07/31,1.1809
900918,2000/08/31,1.1995
900918,2000/09/29,1.331
900918,2000/10/31,1.2814
900918,2000/11/30,1.4059
900918,2000/12/29,1.3417
900918,2001/01/19,1.3059
900918,2001/02/28,1.2765
900918,2001/03/30,0.9105
900918,2001/04/27,0.9256
900918,2001/05/31,0.9093
900918,2001/06/29,0.9174
900918,2001/07/31,0.9599
900918,2001/08/31,0.9497
900918,2001/09/28,0.9186
900918,2001/10/31,0.9211
900918,2001/11/30,0.9219
900918,2001/12/31,0.9188
900918,2002/01/31,0.9016
900918,2002/02/28,0.9046
900918,2002/03/29,0.9665
900918,2002/04/30,1.0214
900918,2002/05/31,1.0091
900918,2002/06/28,0.9578
900918,2002/07/31,0.6975
900918,2002/08/30,0.7343
900918,2002/09/27,0.7275
900918,2002/10/31,0.734
900918,2002/11/29,0.7744
900918,2002/12/31,0.6855
900918,2003/01/29,0.9224
900918,2003/02/28,0.9269
900918,2003/03/31,0.9663
900918,2003/04/30,0.9493
900918,2003/05/30,0.9627
900918,2003/06/30,1.0181
900918,2003/07/31,1.0478
900918,2003/08/29,1.055
900918,2003/09/30,1.0509
900918,2003/10/31,1.0337
900918,2003/11/28,0.917
900918,2003/12/31,0.9347
900918,2004/01/30,0.9216
900918,2004/02/27,0.8644
900918,2004/03/31,0.8582
900918,2004/04/30,0.5502
900918,2004/05/31,0.5504
900918,2004/06/30,0.5959
900918,2004/07/30,0.6011
900918,2004/08/31,0.566
900918,2004/09/30,0.6366
900918,2004/10/29,0.7294
900918,2004/11/30,0.7204
900918,2004/12/31,0.7134
900918,2005/01/31,0.6863
900918,2005/02/28,0.756
900918,2005/03/31,0.7648
900918,2005/04/29,0.932
900918,2005/05/31,0.8719
900918,2005/06/30,0.958
900918,2005/07/29,0.9899
900918,2005/08/31,0.9151
900918,2005/09/30,0.7562
900918,2005/10/31,0.6516
900918,2005/11/30,0.6494
900918,2005/12/30,0.6254
900918,2006/01/25,0.5032
900918,2006/02/28,0.491
900918,2006/03/31,0.4923
900918,2006/04/28,0.4821
900918,2006/05/31,0.5222
900918,2006/06/30,0.5175
900918,2006/07/31,0.505
900918,2006/08/31,0.488
900918,2006/09/29,0.5573
900918,2006/10/31,0.6194
900918,2006/11/30,0.6128
900918,2006/12/29,0.6125
900918,2007/01/31,0.7641
900918,2007/02/28,0.8034
900918,2007/03/30,0.774
900918,2007/04/30,1.0028
900918,2007/05/31,2.1094
900918,2007/06/29,2.2511
900918,2007/07/31,2.1333
900918,2007/08/31,2.1473
900918,2007/09/28,2.1112
900918,2007/10/31,2.146
900918,2007/11/30,2.0135
900918,2007/12/28,1.9953
900918,2008/01/31,1.8705
900918,2008/02/29,1.8651
