日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率, 市场溢酬因子, 市值因子, 账面市值比因子 
20170706, 3212.440000, 1630.550000, 1956.380000, 2367.940000, 7045.950000, 6445.970000, 0.000120, 0.001400, 0.001200, 0.001200 
20170707, 3217.960000, 1644.470000, 1998.110000, 2374.280000, 6999.540000, 6406.330000, 0.000119, 0.001200, 0.003700, 0.003500 
20170710, 3212.630000, 1620.790000, 2010.000000, 2391.660000, 7054.700000, 6357.860000, 0.000119, -0.001300, -0.002400, 0.006100 
20170711, 3203.040000, 1597.230000, 1974.880000, 2378.220000, 7093.690000, 6344.930000, 0.000118, -0.002000, -0.007600, 0.000400 
20170712, 3197.540000, 1601.560000, 1984.160000, 2376.100000, 7034.860000, 6287.190000, 0.000118, -0.001900, -0.000800, 0.001200 
20170713, 3218.160000, 1610.810000, 2005.440000, 2405.780000, 7037.150000, 6316.760000, 0.000118, 0.006200, -0.000300, 0.004000 
20170714, 3222.420000, 1613.120000, 2004.860000, 2418.690000, 7059.030000, 6285.670000, 0.000117, 0.001000, -0.005600, 0.006500 
20170717, 3176.460000, 1598.070000, 1978.240000, 2376.240000, 6835.910000, 6140.380000, 0.000117, -0.023500, -0.030700, 0.016400 
20170718, 3187.570000, 1619.240000, 2021.660000, 2414.780000, 6863.790000, 6137.510000, 0.000117, 0.004500, 0.005200, 0.003400 
20170719, 3230.980000, 1668.990000, 2102.400000, 2444.140000, 6944.060000, 6189.850000, 0.000117, 0.015300, -0.002000, 0.004000 
20170720, 3244.860000, 1672.880000, 2104.940000, 2447.290000, 7025.890000, 6210.180000, 0.000117, 0.005300, -0.001600, -0.000700 
20170721, 3237.980000, 1679.130000, 2103.780000, 2461.350000, 7095.190000, 6194.160000, 0.000117, -0.001000, -0.000700, 0.000900 
20170724, 3250.600000, 1664.040000, 2105.420000, 2460.400000, 7170.650000, 6202.970000, 0.000117, 0.004400, 0.002800, -0.001100 
20170725, 3243.690000, 1660.310000, 2097.050000, 2434.190000, 7147.640000, 6206.010000, 0.000117, -0.002600, 0.002500, -0.002500 
20170726, 3247.670000, 1663.410000, 2124.730000, 2436.390000, 7082.930000, 6136.870000, 0.000116, -0.000200, 0.005800, 0.004100 
20170727, 3249.780000, 1637.830000, 2099.610000, 2436.270000, 7112.470000, 6169.890000, 0.000116, 0.004300, 0.008900, -0.012700 
20170728, 3253.240000, 1646.200000, 2132.140000, 2438.790000, 7209.170000, 6180.250000, 0.000116, 0.001800, -0.004700, -0.000400 
20170731, 3273.030000, 1683.310000, 2226.670000, 2450.780000, 7327.000000, 6214.950000, 0.000117, 0.006200, 0.000600, 0.007000 
20170801, 3292.640000, 1670.280000, 2225.600000, 2458.210000, 7310.640000, 6214.600000, 0.000117, 0.005000, -0.000600, 0.000600 
20170802, 3285.060000, 1668.490000, 2246.770000, 2421.400000, 7285.610000, 6155.270000, 0.000117, -0.003800, -0.003800, 0.001900 
20170803, 3272.930000, 1679.730000, 2274.320000, 2411.450000, 7260.620000, 6135.010000, 0.000117, -0.003100, 0.007200, 0.000300 
20170804, 3262.080000, 1682.050000, 2267.920000, 2418.860000, 7171.300000, 6122.410000, 0.000117, -0.004200, 0.000300, 0.002600 
20170807, 3279.460000, 1700.570000, 2334.420000, 2422.190000, 7327.150000, 6175.270000, 0.000117, 0.006700, -0.002700, -0.002200 
20170808, 3281.870000, 1683.860000, 2332.100000, 2431.930000, 7349.780000, 6206.250000, 0.000117, 0.001900, 0.002000, -0.005100 
20170809, 3275.570000, 1719.050000, 2361.660000, 2413.420000, 7534.580000, 6308.450000, 0.000117, 0.000100, -0.003900, -0.001400 
20170810, 3261.750000, 1703.730000, 2312.920000, 2420.250000, 7501.520000, 6286.710000, 0.000117, -0.005600, -0.005300, -0.001500 
20170811, 3208.540000, 1639.830000, 2198.330000, 2378.040000, 7355.310000, 6280.980000, 0.000118, -0.017400, 0.000500, -0.008500 
20170814, 3237.360000, 1646.730000, 2242.750000, 2401.860000, 7511.530000, 6364.820000, 0.000118, 0.013400, 0.001700, -0.009800 
20170815, 3251.260000, 1642.010000, 2247.510000, 2399.530000, 7517.380000, 6330.180000, 0.000119, 0.004300, 0.000900, -0.003300 
20170816, 3246.450000, 1630.990000, 2214.680000, 2392.040000, 7502.030000, 6324.940000, 0.000119, 0.000200, 0.004900, -0.005200 
20170817, 3268.430000, 1648.950000, 2244.250000, 2431.410000, 7506.780000, 6346.580000, 0.000119, 0.006700, 0.003700, 0.002700 
20170818, 3268.720000, 1646.730000, 2220.890000, 2437.130000, 7511.980000, 6348.150000, 0.000119, -0.001100, -0.001000, 0.004400 
20170821, 3286.910000, 1665.470000, 2263.700000, 2438.210000, 7541.080000, 6401.880000, 0.000119, 0.006100, -0.000100, 0.000700 
20170822, 3290.230000, 1654.830000, 2275.880000, 2423.610000, 7483.800000, 6390.250000, 0.000119, -0.000800, -0.004700, 0.002200 
20170823, 3287.700000, 1632.980000, 2217.930000, 2409.170000, 7485.550000, 6358.730000, 0.000119, -0.001700, 0.001600, -0.004800 
20170824, 3271.510000, 1624.350000, 2214.790000, 2395.450000, 7385.200000, 6331.120000, 0.000120, -0.005400, 0.000200, 0.000800 
20170825, 3331.520000, 1662.720000, 2256.400000, 2429.370000, 7462.260000, 6361.020000, 0.000120, 0.016100, -0.000400, 0.003200 
20170828, 3362.650000, 1678.820000, 2282.480000, 2451.230000, 7488.540000, 6360.960000, 0.000120, 0.010100, 0.000200, -0.001100 
20170829, 3365.230000, 1671.360000, 2272.330000, 2446.020000, 7508.200000, 6326.280000, 0.000120, -0.000800, 0.001300, 0.000500 
20170830, 3363.630000, 1691.240000, 2318.300000, 2451.300000, 7523.510000, 6328.990000, 0.000120, 0.001200, -0.001800, 0.001000 
20170831, 3360.810000, 1699.640000, 2322.860000, 2443.460000, 7553.800000, 6322.130000, 0.000120, -0.001200, 0.003500, -0.003000 
20170901, 3367.120000, 1747.690000, 2379.420000, 2428.590000, 7612.420000, 6353.060000, 0.000120, 0.003500, 0.000900, -0.002100 
20170904, 3379.580000, 1754.030000, 2398.850000, 2435.170000, 7604.330000, 6410.630000, 0.000121, 0.005600, 0.000800, -0.005000 
20170905, 3384.320000, 1744.520000, 2367.640000, 2431.170000, 7642.090000, 6420.430000, 0.000121, 0.001800, 0.000100, -0.004100 
20170906, 3385.390000, 1753.950000, 2388.610000, 2452.860000, 7596.980000, 6386.400000, 0.000121, 0.001500, 0.001200, -0.000200 
20170907, 3365.500000, 1729.440000, 2349.610000, 2432.630000, 7530.500000, 6413.340000, 0.000122, -0.005900, 0.001700, 0.001200 
20170908, 3365.240000, 1740.140000, 2355.880000, 2433.280000, 7526.830000, 6443.470000, 0.000121, 0.000400, 0.003400, -0.000200 
20170911, 3376.420000, 1751.870000, 2388.260000, 2443.320000, 7535.860000, 6406.730000, 0.000121, 0.004400, 0.002300, -0.000800 
20170912, 3379.490000, 1757.130000, 2405.540000, 2438.640000, 7627.350000, 6390.980000, 0.000120, 0.000700, -0.002900, -0.000400 
20170913, 3384.150000, 1760.610000, 2420.090000, 2441.830000, 7708.510000, 6409.290000, 0.000120, 0.002500, -0.001300, -0.001300 
20170914, 3371.430000, 1734.400000, 2394.690000, 2442.520000, 7725.880000, 6411.950000, 0.000120, -0.003200, 0.002900, 0.003400 
20170915, 3353.620000, 1692.980000, 2331.700000, 2445.820000, 7745.920000, 6434.740000, 0.000120, -0.004300, -0.001700, -0.001100 
20170918, 3362.860000, 1699.760000, 2331.660000, 2453.840000, 7902.800000, 6448.000000, 0.000120, 0.004400, 0.000900, -0.002800 
20170919, 3356.840000, 1699.560000, 2319.450000, 2440.120000, 7890.950000, 6427.000000, 0.000120, -0.003100, -0.000100, 0.003400 
20170920, 3366.000000, 1710.070000, 2350.600000, 2436.240000, 7955.830000, 6445.820000, 0.000120, 0.004900, 0.002200, -0.002100 
20170921, 3357.810000, 1690.650000, 2309.690000, 2422.450000, 7931.170000, 6398.770000, 0.000120, -0.004400, -0.003000, 0.000300 
20170922, 3352.530000, 1686.110000, 2287.190000, 2410.150000, 7919.660000, 6388.170000, 0.000119, -0.002000, -0.001800, -0.001300 
20170925, 3341.550000, 1672.460000, 2256.630000, 2397.240000, 7962.800000, 6427.430000, 0.000119, -0.006300, -0.008800, -0.002300 
20170926, 3343.580000, 1698.480000, 2283.150000, 2400.460000, 7961.440000, 6411.610000, 0.000119, 0.001500, -0.001800, 0.005400 
20170927, 3345.270000, 1708.930000, 2309.970000, 2399.790000, 7939.700000, 6410.570000, 0.000119, 0.002800, 0.001400, -0.001600 
20170928, 3339.640000, 1692.840000, 2295.720000, 2390.150000, 8089.650000, 6463.440000, 0.000119, -0.002000, -0.005400, -0.004900 
20170929, 3348.940000, 1690.250000, 2313.140000, 2389.940000, 8170.040000, 6479.370000, 0.000119, 0.004100, 0.004500, -0.003900 
20171009, 3374.380000, 1686.040000, 2326.540000, 2410.690000, 8273.800000, 6579.520000, 0.000119, 0.010200, 0.000300, -0.003100 
20171010, 3382.990000, 1672.590000, 2310.080000, 2416.740000, 8325.500000, 6656.870000, 0.000119, 0.003900, 0.005100, -0.006900 
20171011, 3388.280000, 1673.250000, 2280.960000, 2420.980000, 8479.930000, 6738.330000, 0.000119, 0.000700, -0.003100, -0.001400 
20171012, 3386.100000, 1653.040000, 2282.430000, 2416.600000, 8471.900000, 6759.770000, 0.000119, -0.000600, -0.002700, -0.000400 
20171013, 3390.520000, 1662.970000, 2285.470000, 2416.700000, 8492.750000, 6763.560000, 0.000119, 0.002700, -0.001500, 0.000900 
20171016, 3378.470000, 1655.650000, 2281.920000, 2413.640000, 8423.060000, 6733.740000, 0.000120, -0.007200, -0.014000, 0.005000 
20171017, 3372.040000, 1644.670000, 2252.090000, 2414.270000, 8444.670000, 6750.780000, 0.000120, -0.001400, 0.000400, 0.000700 
20171018, 3381.790000, 1643.810000, 2222.520000, 2419.960000, 8537.790000, 6820.010000, 0.000120, 0.001500, -0.012400, 0.000000 
20171019, 3370.170000, 1628.720000, 2208.770000, 2397.610000, 8629.270000, 6902.430000, 0.000120, -0.005100, -0.008600, -0.004500 
20171020, 3378.650000, 1635.020000, 2248.510000, 2415.770000, 8554.790000, 6886.670000, 0.000120, 0.003500, 0.009100, 0.002200 
20171023, 3380.700000, 1633.910000, 2247.510000, 2410.870000, 8592.990000, 6975.390000, 0.000120, 0.002300, 0.001900, -0.001000 
20171024, 3388.250000, 1639.490000, 2262.470000, 2430.540000, 8578.930000, 6986.880000, 0.000120, 0.001800, -0.007600, 0.003900 
20171025, 3396.900000, 1644.410000, 2270.510000, 2432.280000, 8595.810000, 7096.110000, 0.000120, 0.004000, 0.000200, -0.000100 
20171026, 3407.570000, 1656.940000, 2289.210000, 2474.570000, 8733.480000, 7045.330000, 0.000120, 0.002800, -0.001800, -0.000200 
20171027, 3416.810000, 1641.360000, 2255.730000, 2466.240000, 8902.110000, 7046.500000, 0.000120, 0.001000, -0.006900, -0.004200 
20171030, 3390.340000, 1623.640000, 2216.700000, 2475.310000, 8844.420000, 7016.790000, 0.000120, -0.010000, -0.017800, 0.006600 
20171031, 3393.340000, 1629.930000, 2234.510000, 2483.610000, 8814.460000, 7017.290000, 0.000120, 0.001900, 0.002600, -0.004000 
20171101, 3395.910000, 1635.800000, 2237.590000, 2499.520000, 8719.380000, 7013.000000, 0.000121, -0.000300, -0.000500, 0.000300 
20171102, 3383.310000, 1633.340000, 2210.510000, 2487.800000, 8735.210000, 7013.740000, 0.000121, -0.005100, -0.008300, -0.000200 
20171103, 3371.740000, 1618.540000, 2188.650000, 2473.310000, 8786.420000, 7071.820000, 0.000121, -0.004700, -0.004700, -0.005300 
20171106, 3388.170000, 1629.880000, 2206.920000, 2473.810000, 9075.390000, 7333.030000, 0.000121, 0.007300, -0.005500, -0.004900 
20171107, 3413.570000, 1661.980000, 2223.350000, 2484.080000, 9044.330000, 7263.710000, 0.000121, 0.007300, -0.000900, 0.003600 
20171108, 3415.460000, 1658.110000, 2226.710000, 2481.270000, 9034.740000, 7180.930000, 0.000122, 0.000100, 0.005000, -0.000400 
20171109, 3427.790000, 1678.420000, 2232.680000, 2490.740000, 9081.830000, 7235.310000, 0.000122, 0.005200, -0.002600, -0.000400 
20171110, 3432.670000, 1650.970000, 2221.570000, 2487.850000, 9299.630000, 7263.290000, 0.000123, 0.003000, -0.006400, -0.007500 
20171113, 3447.840000, 1670.790000, 2257.500000, 2482.930000, 9277.180000, 7195.440000, 0.000124, 0.003900, -0.005900, -0.000300 
20171114, 3429.550000, 1680.850000, 2261.680000, 2473.870000, 9086.960000, 7079.180000, 0.000124, -0.006600, 0.000300, 0.004900 
20171115, 3402.520000, 1658.890000, 2230.470000, 2453.240000, 9133.520000, 7123.730000, 0.000125, -0.008500, 0.001500, 0.001700 
20171116, 3399.250000, 1637.740000, 2222.580000, 2440.750000, 9325.330000, 7251.910000, 0.000125, 0.001800, -0.008100, -0.007300 
20171117, 3382.910000, 1617.170000, 2194.220000, 2451.100000, 9093.300000, 7149.820000, 0.000126, -0.011400, -0.020500, 0.013500 
20171120, 3392.400000, 1629.620000, 2206.820000, 2460.750000, 9054.150000, 7215.200000, 0.000127, 0.005700, -0.007400, -0.000600 
20171121, 3410.500000, 1623.340000, 2210.930000, 2478.330000, 9216.940000, 7225.980000, 0.000127, 0.007300, -0.009400, 0.002400 
20171122, 3430.460000, 1659.800000, 2222.470000, 2531.850000, 9036.420000, 7134.340000, 0.000127, 0.003400, -0.000300, 0.008600 
20171123, 3351.920000, 1634.180000, 2195.970000, 2453.830000, 8662.000000, 6881.780000, 0.000127, -0.025900, 0.009800, 0.006100 
20171124, 3353.820000, 1647.180000, 2217.060000, 2455.660000, 8617.880000, 6876.520000, 0.000128, 0.000300, 0.001500, 0.002400 
20171127, 3322.230000, 1639.610000, 2186.100000, 2429.340000, 8491.740000, 6814.410000, 0.000129, -0.011900, 0.004600, 0.003600 
20171128, 3333.660000, 1652.970000, 2235.910000, 2434.250000, 8635.380000, 6881.330000, 0.000130, 0.006500, 0.001000, -0.007000 
20171129, 3337.860000, 1669.690000, 2294.430000, 2440.830000, 8521.370000, 6795.990000, 0.000130, 0.001000, 0.002300, 0.011700 
20171130, 3317.190000, 1664.050000, 2274.360000, 2427.080000, 8430.700000, 6750.910000, 0.000130, -0.008300, 0.005900, -0.000500 
20171201, 3317.620000, 1655.570000, 2261.570000, 2431.920000, 8430.400000, 6808.770000, 0.000131, 0.002500, 0.003700, -0.005100 
20171204, 3309.620000, 1654.150000, 2264.330000, 2436.180000, 8598.230000, 6836.080000, 0.000131, -0.001600, -0.011400, -0.000600 
20171205, 3303.680000, 1643.410000, 2223.850000, 2450.560000, 8503.920000, 6804.290000, 0.000131, -0.006900, -0.017800, 0.007800 
20171206, 3293.960000, 1642.650000, 2201.170000, 2440.670000, 8447.160000, 6801.920000, 0.000131, -0.000400, 0.007900, -0.005700 
20171207, 3272.050000, 1613.010000, 2172.420000, 2437.170000, 8355.740000, 6782.850000, 0.000131, -0.007400, 0.007800, -0.000800 
20171208, 3289.990000, 1619.460000, 2189.710000, 2426.650000, 8548.770000, 6846.130000, 0.000131, 0.007500, 0.001000, -0.004600 
20171211, 3322.200000, 1625.930000, 2219.740000, 2445.130000, 8796.850000, 7037.880000, 0.000131, 0.012600, -0.007600, -0.007200 
20171212, 3280.810000, 1606.460000, 2205.220000, 2404.510000, 8743.050000, 6977.680000, 0.000131, -0.011800, -0.000900, -0.002000 
20171213, 3303.040000, 1611.880000, 2211.550000, 2430.910000, 8919.700000, 7023.350000, 0.000132, 0.007600, -0.003100, -0.003400 
20171214, 3292.440000, 1609.000000, 2211.990000, 2421.870000, 8939.040000, 7021.120000, 0.000132, -0.002900, 0.004900, 0.000100 
20171215, 3266.140000, 1593.710000, 2191.040000, 2404.290000, 8897.960000, 6919.410000, 0.000132, -0.008400, 0.007800, -0.003100 
20171218, 3267.920000, 1622.520000, 2201.070000, 2393.220000, 8960.180000, 6909.200000, 0.000132, -0.001200, -0.005300, 0.003500 
20171219, 3296.540000, 1629.390000, 2214.660000, 2412.990000, 9010.580000, 6968.630000, 0.000133, 0.009300, -0.002400, 0.000000 
20171220, 3287.610000, 1629.940000, 2183.780000, 2412.480000, 9212.590000, 6972.900000, 0.000133, -0.004100, -0.007400, -0.000500 
20171221, 3300.060000, 1631.470000, 2211.060000, 2418.320000, 9189.370000, 7069.800000, 0.000133, 0.005400, -0.007900, 0.001400 
20171222, 3297.060000, 1652.610000, 2221.670000, 2422.660000, 9178.040000, 7080.650000, 0.000134, -0.001500, -0.001600, 0.005900 
20171225, 3280.460000, 1638.810000, 2217.220000, 2405.750000, 9160.100000, 7066.070000, 0.000134, -0.006400, -0.007100, 0.005100 
20171226, 3306.120000, 1646.320000, 2227.270000, 2436.680000, 9078.140000, 7052.070000, 0.000134, 0.005300, 0.003200, 0.004700 
20171227, 3275.780000, 1656.540000, 2227.130000, 2407.220000, 8926.020000, 6922.380000, 0.000135, -0.009600, 0.005400, 0.005300 
20171228, 3296.380000, 1671.720000, 2279.750000, 2400.220000, 9106.460000, 6981.660000, 0.000135, 0.005800, -0.007200, -0.005200 
20171229, 3307.170000, 1663.590000, 2276.600000, 2420.160000, 9102.780000, 7038.770000, 0.000135, 0.005000, 0.004100, -0.000100 
20180102, 3348.330000, 1717.410000, 2340.330000, 2448.460000, 9121.290000, 7068.310000, 0.000132, 0.012700, -0.003300, 0.007700 
20180103, 3369.110000, 1720.250000, 2351.400000, 2477.730000, 9204.480000, 7081.640000, 0.000130, 0.007000, -0.001000, -0.003600 
20180104, 3385.710000, 1766.900000, 2379.730000, 2475.770000, 9379.870000, 7126.520000, 0.000128, 0.004900, -0.007800, 0.001200 
20180105, 3391.750000, 1767.540000, 2377.500000, 2488.280000, 9368.870000, 7097.200000, 0.000128, 0.001600, 0.000000, 0.005900 
20180108, 3409.480000, 1807.230000, 2430.340000, 2491.730000, 9358.960000, 7119.700000, 0.000128, 0.004300, -0.005700, 0.006500 
20180109, 3413.900000, 1797.370000, 2420.110000, 2482.080000, 9546.580000, 7259.500000, 0.000128, 0.002200, -0.006100, -0.005600 
20180110, 3421.830000, 1811.440000, 2403.430000, 2472.610000, 9591.900000, 7208.620000, 0.000128, 0.001400, -0.007300, 0.001400 
20180111, 3425.340000, 1786.360000, 2382.600000, 2464.130000, 9505.710000, 7201.710000, 0.000128, 0.001600, 0.006300, -0.006000 
20180112, 3428.940000, 1789.410000, 2387.430000, 2452.210000, 9563.730000, 7228.660000, 0.000128, 0.000700, -0.004600, 0.001200 
20180115, 3410.490000, 1762.390000, 2340.080000, 2412.250000, 9506.920000, 7152.180000, 0.000128, -0.008800, -0.011600, 0.005900 
20180116, 3436.590000, 1752.960000, 2366.830000, 2425.940000, 9695.790000, 7230.070000, 0.000128, 0.006600, 0.000400, 0.007800 
20180117, 3444.670000, 1759.550000, 2334.800000, 2433.310000, 9581.770000, 7156.940000, 0.000129, -0.001000, 0.005100, 0.005900 
20180118, 3474.750000, 1762.410000, 2366.280000, 2471.970000, 9604.440000, 7130.680000, 0.000129, 0.006900, -0.000500, 0.003300 
20180119, 3487.860000, 1779.600000, 2370.860000, 2481.860000, 9542.070000, 7088.380000, 0.000129, 0.001900, -0.001400, 0.002900 
20180122, 3501.360000, 1783.580000, 2401.410000, 2493.380000, 9800.300000, 7200.780000, 0.000129, 0.008500, -0.009800, -0.006000 
20180123, 3546.500000, 1808.540000, 2410.200000, 2519.810000, 9816.850000, 7185.970000, 0.000129, 0.010000, -0.004000, 0.004000 
20180124, 3559.470000, 1823.450000, 2396.880000, 2530.900000, 9750.270000, 7221.010000, 0.000129, 0.003700, 0.002200, 0.000000 
20180125, 3548.310000, 1832.750000, 2436.470000, 2533.140000, 9685.680000, 7152.970000, 0.000130, -0.003800, 0.002300, 0.004300 
20180126, 3558.130000, 1835.510000, 2421.200000, 2556.800000, 9727.180000, 7163.110000, 0.000130, 0.001900, -0.004300, 0.003300 
20180129, 3523.000000, 1868.420000, 2435.800000, 2521.000000, 9430.530000, 6965.960000, 0.000130, -0.013000, 0.003400, 0.011000 
20180130, 3488.010000, 1847.610000, 2412.130000, 2502.060000, 9435.280000, 6943.790000, 0.000129, -0.009100, 0.003800, -0.006100 
20180131, 3480.830000, 1825.690000, 2393.490000, 2478.760000, 9532.800000, 6950.800000, 0.000129, -0.006000, -0.020500, 0.006500 
20180201, 3446.980000, 1797.580000, 2355.920000, 2462.600000, 9289.790000, 6780.030000, 0.000130, -0.016500, -0.024200, 0.010100 
20180202, 3462.080000, 1884.530000, 2427.100000, 2467.900000, 9262.310000, 6788.360000, 0.000130, 0.003800, -0.015200, 0.014500 
20180205, 3487.500000, 1900.800000, 2440.100000, 2482.930000, 9016.030000, 6729.260000, 0.000129, 0.002800, 0.003000, 0.015700 
20180206, 3370.650000, 1816.280000, 2345.490000, 2421.360000, 8672.730000, 6449.340000, 0.000129, -0.038300, -0.015300, 0.006700 
20180207, 3309.260000, 1786.750000, 2319.780000, 2393.700000, 8512.050000, 6407.500000, 0.000129, -0.017200, 0.017700, -0.004700 
20180208, 3262.050000, 1727.830000, 2284.470000, 2341.580000, 8638.380000, 6495.780000, 0.000129, -0.007000, 0.008900, -0.020100 
20180209, 3129.850000, 1626.270000, 2173.240000, 2225.210000, 8425.660000, 6314.760000, 0.000129, -0.040200, 0.005400, -0.011700 
20180212, 3154.130000, 1628.090000, 2218.720000, 2239.970000, 8661.520000, 6518.250000, 0.000129, 0.014500, 0.001200, -0.013100 
20180213, 3184.960000, 1640.370000, 2232.860000, 2252.180000, 8760.580000, 6568.100000, 0.000129, 0.008900, -0.004900, 0.002300 
20180214, 3199.160000, 1654.120000, 2267.160000, 2250.290000, 8847.130000, 6620.860000, 0.000129, 0.005300, -0.002900, 0.000800 
20180222, 3268.560000, 1688.040000, 2335.740000, 2307.290000, 9105.040000, 6713.740000, 0.000129, 0.022200, -0.006700, -0.001900 
20180223, 3289.020000, 1711.870000, 2354.970000, 2323.870000, 9064.950000, 6726.710000, 0.000129, 0.004700, 0.000300, 0.005000 
20180226, 3329.570000, 1728.980000, 2392.810000, 2364.700000, 9126.020000, 6828.240000, 0.000129, 0.015300, 0.003400, -0.007700 
20180227, 3292.070000, 1683.290000, 2329.080000, 2356.480000, 9016.920000, 6797.700000, 0.000129, -0.010400, 0.010700, -0.011200 
20180228, 3259.410000, 1667.890000, 2325.290000, 2338.330000, 8885.750000, 6766.890000, 0.000129, -0.005400, 0.005200, -0.001700 
20180301, 3273.750000, 1660.490000, 2321.780000, 2339.530000, 8963.790000, 6858.530000, 0.000129, 0.008000, 0.005000, -0.012500 
20180302, 3254.530000, 1641.930000, 2298.590000, 2322.030000, 8918.660000, 6804.720000, 0.000129, -0.007000, 0.003700, 0.001000 
20180305, 3256.930000, 1636.350000, 2271.160000, 2330.680000, 8848.920000, 6848.400000, 0.000129, 0.001200, 0.003800, -0.003300 
20180306, 3289.640000, 1671.030000, 2305.530000, 2353.440000, 8933.660000, 7017.590000, 0.000130, 0.011200, -0.001300, 0.007300 
20180307, 3271.670000, 1645.660000, 2273.390000, 2335.370000, 8826.700000, 6972.310000, 0.000130, -0.006600, 0.003900, -0.001000 
20180308, 3288.410000, 1647.490000, 2288.440000, 2339.090000, 8920.780000, 7176.810000, 0.000130, 0.006600, -0.002500, -0.002500 
20180309, 3307.170000, 1643.460000, 2277.510000, 2354.820000, 9012.500000, 7255.260000, 0.000130, 0.009200, 0.004800, -0.011200 
20180312, 3326.700000, 1656.360000, 2321.340000, 2372.880000, 9050.990000, 7305.800000, 0.000130, 0.008200, 0.006500, -0.003000 
20180313, 3310.240000, 1648.960000, 2313.810000, 2349.360000, 8965.660000, 7186.790000, 0.000129, -0.006300, 0.005200, 0.001300 
20180314, 3291.380000, 1654.670000, 2334.260000, 2327.550000, 8985.930000, 7155.850000, 0.000129, -0.006900, -0.005400, 0.003200 
20180315, 3291.110000, 1651.570000, 2325.130000, 2327.800000, 9159.990000, 7214.620000, 0.000129, 0.001100, -0.007600, -0.005800 
20180316, 3269.880000, 1630.110000, 2296.440000, 2313.590000, 9049.270000, 7187.600000, 0.000129, -0.007500, 0.009200, 0.001100 
20180319, 3279.250000, 1608.530000, 2269.620000, 2302.190000, 9075.150000, 7372.580000, 0.000129, 0.002600, 0.000700, -0.010900 
20180320, 3290.640000, 1626.440000, 2268.090000, 2302.460000, 9049.610000, 7568.570000, 0.000128, 0.003100, 0.000300, -0.002700 
20180321, 3280.950000, 1620.830000, 2259.150000, 2304.000000, 9053.110000, 7486.090000, 0.000128, -0.005400, 0.001200, 0.002900 
20180322, 3263.480000, 1622.250000, 2255.310000, 2292.460000, 8922.570000, 7406.020000, 0.000128, -0.006000, 0.010100, -0.000700 
20180323, 3152.760000, 1579.660000, 2155.800000, 2242.190000, 8718.890000, 7206.440000, 0.000127, -0.037700, -0.019100, 0.005000 
20180326, 3133.720000, 1556.810000, 2171.010000, 2230.590000, 8728.350000, 7422.760000, 0.000127, -0.000500, 0.004100, -0.013600 
20180327, 3166.650000, 1566.700000, 2198.260000, 2255.310000, 8844.520000, 7493.280000, 0.000127, 0.014300, 0.010700, -0.007900 
20180328, 3122.290000, 1536.170000, 2156.750000, 2223.050000, 8527.120000, 7374.020000, 0.000127, -0.013500, 0.011400, 0.001100 
20180329, 3160.530000, 1563.820000, 2188.160000, 2239.280000, 8665.530000, 7322.220000, 0.000124, 0.012200, -0.000600, 0.008400 
20180330, 3168.900000, 1555.380000, 2187.680000, 2254.970000, 8672.350000, 7552.400000, 0.000122, 0.005700, 0.005900, -0.010900 
20180402, 3163.180000, 1553.540000, 2195.440000, 2256.490000, 8660.380000, 7505.690000, 0.000121, -0.001300, 0.005200, 0.000500 
20180403, 3136.630000, 1528.680000, 2176.090000, 2239.590000, 8687.200000, 7495.710000, 0.000119, -0.008600, -0.001400, -0.000900 
20180404, 3131.110000, 1517.530000, 2159.820000, 2224.500000, 8927.660000, 7484.500000, 0.000118, -0.003700, -0.000900, 0.001800 
20180409, 3138.290000, 1518.340000, 2173.170000, 2223.810000, 8813.820000, 7478.730000, 0.000117, 0.000900, 0.002300, -0.000800 
20180410, 3190.320000, 1545.970000, 2225.000000, 2255.970000, 8859.360000, 7539.230000, 0.000116, 0.013600, -0.008900, 0.007800 
20180411, 3208.080000, 1554.460000, 2236.500000, 2264.750000, 8914.370000, 7509.320000, 0.000115, 0.005200, 0.002300, 0.000800 
20180412, 3180.160000, 1545.980000, 2212.240000, 2240.400000, 8843.140000, 7531.050000, 0.000115, -0.008800, 0.000500, -0.002100 
20180413, 3159.050000, 1540.480000, 2194.490000, 2235.630000, 8766.880000, 7350.010000, 0.000114, -0.005800, 0.001900, 0.001800 
20180416, 3110.650000, 1510.440000, 2161.880000, 2212.860000, 8723.130000, 7346.760000, 0.000114, -0.012400, 0.001700, -0.010500 
20180417, 3066.800000, 1495.940000, 2132.490000, 2174.920000, 8583.760000, 7162.410000, 0.000114, -0.017800, -0.001300, 0.010400 
20180418, 3091.400000, 1519.900000, 2140.490000, 2187.680000, 8596.890000, 7183.630000, 0.000112, 0.009200, 0.004800, -0.001500 
20180419, 3117.380000, 1545.980000, 2192.600000, 2205.070000, 8744.970000, 7248.640000, 0.000111, 0.008700, -0.008900, -0.000500 
20180420, 3071.540000, 1524.120000, 2153.680000, 2177.880000, 8634.450000, 7210.780000, 0.000110, -0.016500, -0.005200, 0.000800 
20180423, 3068.010000, 1524.790000, 2139.020000, 2171.720000, 8635.190000, 7153.620000, 0.000110, -0.003200, -0.002900, 0.004200 
20180424, 3128.930000, 1548.660000, 2178.470000, 2215.070000, 8816.580000, 7293.530000, 0.000109, 0.021300, -0.000300, -0.002600 
