,yyyymm,Ret,Rfree,ExRet,DP,EP,VOL,BILL,BOND,TERM,CREDIT,PPIG,IPG,MA112,MA312,MOM6,DPL1,EPL1,VOLL1,BILLL1,BONDL1,TERML1,CREDITL1,PPIGL1,IPGL1,MA112L1,MA312L1,MOM6L1
386,195903,0.003352,0.002333,0.001019,-3.444322,-2.880679,0.116540,0.008000,0.003808,0.0133,0.0010,0.000000,1.440517,1,1,1,-3.447556,-2.903999,0.127285,0.010175,0.004392,0.0120,0.0012,0.000000,1.958453,1.0,1.0,1.0
387,195904,0.040054,0.002458,0.037596,-3.478608,-2.888116,0.118907,0.007750,0.004050,0.0134,0.0009,0.315457,2.130305,1,1,1,-3.444322,-2.880679,0.116540,0.008000,0.003808,0.0133,0.0010,0.000000,1.440517,1.0,1.0,1.0
388,195905,0.023631,0.002367,0.021264,-3.493617,-2.877168,0.119746,0.007733,0.003483,0.0122,0.0020,0.000000,1.506345,1,1,1,-3.478608,-2.888116,0.118907,0.007750,0.004050,0.0134,0.0009,0.315457,2.130305,1.0,1.0,1.0
389,195906,-0.000725,0.002675,-0.003400,-3.486298,-2.844738,0.109878,0.005025,0.002892,0.0135,0.0027,-0.314465,0.114185,1,1,1,-3.493617,-2.877168,0.119746,0.007733,0.003483,0.0122,0.0020,0.000000,1.506345,1.0,1.0,1.0
390,195907,0.034504,0.002667,0.031837,-3.516874,-2.876096,0.106457,0.006742,0.002075,0.0096,0.0030,0.000000,-2.394736,1,1,1,-3.486298,-2.844738,0.109878,0.005025,0.002892,0.0135,0.0027,-0.314465,0.114185,1.0,1.0,1.0
391,195908,-0.011076,0.002817,-0.013893,-3.498021,-2.858015,0.103953,0.004733,0.002242,0.0103,0.0020,-0.315457,-3.387893,1,1,1,-3.516874,-2.876096,0.106457,0.006742,0.002075,0.0096,0.0030,0.000000,-2.394736,1.0,1.0,1.0
392,195909,-0.043182,0.003367,-0.046549,-3.447617,-2.808384,0.101183,0.005125,0.002433,0.0091,0.0023,0.316456,-0.120514,1,1,1,-3.498021,-2.858015,0.103953,0.004733,0.002242,0.0103,0.0020,-0.315457,-3.387893,1.0,1.0,1.0
393,195910,0.012574,0.003375,0.009199,-3.455128,-2.823466,0.095830,0.010392,0.001242,0.0017,0.0036,-0.315457,-0.726580,1,1,0,-3.447617,-2.808384,0.101183,0.005125,0.002433,0.0091,0.0023,0.316456,-0.120514,1.0,1.0,1.0
394,195911,0.018486,0.003458,0.015028,-3.464594,-2.840505,0.092164,0.009308,0.001808,0.0027,0.0024,-0.316456,0.609915,1,1,0,-3.455128,-2.823466,0.095830,0.010392,0.001242,0.0017,0.0036,-0.315457,-0.726580,1.0,1.0,0.0
395,195912,0.029627,0.003742,0.025885,-3.488194,-2.871680,0.083306,0.009075,0.002767,0.0032,0.0011,0.000000,6.181664,1,1,1,-3.464594,-2.840505,0.092164,0.009308,0.001808,0.0027,0.0024,-0.316456,0.609915,1.0,1.0,0.0
396,196001,-0.069933,0.003625,-0.073558,-3.394207,-2.797533,0.106317,0.011042,0.001892,-0.0008,0.0020,0.317460,2.625428,0,1,0,-3.488194,-2.871680,0.083306,0.009075,0.002767,0.0032,0.0011,0.000000,6.181664,1.0,1.0,1.0
397,196002,0.013922,0.003300,0.010622,-3.383887,-2.806662,0.108926,0.008367,0.000467,-0.0006,0.0027,0.000000,-0.889708,0,0,0,-3.394207,-2.797533,0.106317,0.011042,0.001892,-0.0008,0.0020,0.317460,2.625428,0.0,1.0,0.0
398,196003,-0.012566,0.002758,-0.015324,-3.350808,-2.792666,0.112259,0.003417,-0.001400,0.0015,0.0038,0.632911,-0.897695,0,0,0,-3.383887,-2.806662,0.108926,0.008367,0.000467,-0.0006,0.0027,0.000000,-0.889708,0.0,0.0,0.0
399,196004,-0.016113,0.002692,-0.018805,-3.331410,-2.787847,0.103598,-0.003508,0.000000,0.0095,0.0019,0.000000,-0.792956,0,0,0,-3.350808,-2.792666,0.112259,0.003417,-0.001400,0.0015,0.0038,0.632911,-0.897695,0.0,0.0,0.0
400,196005,0.033513,0.002742,0.030771,-3.356191,-2.827380,0.107173,-0.004542,-0.000900,0.0094,0.0029,-0.314465,-0.114185,0,0,0,-3.331410,-2.787847,0.103598,-0.003508,0.000000,0.0095,0.0019,0.000000,-0.792956,0.0,0.0,0.0
401,196006,0.021802,0.002050,0.019752,-3.373817,-2.859920,0.114799,-0.004317,-0.001800,0.0078,0.0038,0.000000,-1.257057,0,0,0,-3.356191,-2.827380,0.107173,-0.004542,-0.000900,0.0094,0.0029,-0.314465,-0.114185,0.0,0.0,0.0
402,196007,-0.022948,0.001917,-0.024865,-3.348734,-2.833815,0.110618,-0.011992,-0.004008,0.0136,0.0059,0.000000,-0.347312,0,0,0,-3.373817,-2.859920,0.114799,-0.004317,-0.001800,0.0078,0.0038,0.000000,-1.257057,0.0,0.0,0.0
403,196008,0.031467,0.001917,0.029550,-3.374520,-2.858578,0.117995,-0.012842,-0.002933,0.0160,0.0038,-0.315457,-0.116174,1,0,1,-3.348734,-2.833815,0.110618,-0.011992,-0.004008,0.0136,0.0059,0.000000,-0.347312,0.0,0.0,0.0
404,196009,-0.058713,0.002067,-0.060780,-3.312226,-2.795265,0.123614,-0.011942,-0.002883,0.0157,0.0038,0.000000,-1.046364,0,0,0,-3.374520,-2.858578,0.117995,-0.012842,-0.002933,0.0160,0.0038,-0.315457,-0.116174,1.0,0.0,1.0
405,196010,-0.001079,0.001917,-0.002996,-3.309794,-2.792833,0.119455,-0.008842,-0.002233,0.0143,0.0039,0.316456,-0.117539,0,0,0,-3.312226,-2.795265,0.123614,-0.011942,-0.002883,0.0157,0.0038,0.000000,-1.046364,0.0,0.0,0.0
406,196011,0.046081,0.001975,0.044106,-3.349274,-2.832313,0.129439,-0.009183,-0.001158,0.0169,0.0032,0.000000,-1.411706,0,0,0,-3.309794,-2.792833,0.119455,-0.008842,-0.002233,0.0143,0.0039,0.316456,-0.117539,0.0,0.0,0.0
407,196012,0.048839,0.001875,0.046964,-3.394508,-2.877548,0.136390,-0.007000,-0.002500,0.0143,0.0055,0.000000,-1.909371,1,1,1,-3.349274,-2.832313,0.129439,-0.009183,-0.001158,0.0169,0.0032,0.000000,-1.411706,0.0,0.0,0.0
408,196101,0.064320,0.001867,0.062453,-3.457459,-2.957309,0.134359,-0.006333,0.000208,0.0179,0.0028,0.315457,0.121686,1,1,1,-3.394508,-2.877548,0.136390,-0.007000,-0.002500,0.0143,0.0055,0.000000,-1.909371,1.0,1.0,1.0
409,196102,0.032838,0.002017,0.030821,-3.485692,-3.002692,0.141203,-0.004675,-0.000683,0.0168,0.0035,0.000000,-0.121538,1,1,1,-3.457459,-2.957309,0.134359,-0.006333,0.000208,0.0179,0.0028,0.315457,0.121686,1.0,1.0,1.0
410,196103,0.029345,0.001992,0.027353,-3.512622,-3.047139,0.147274,-0.001592,-0.000067,0.0155,0.0025,0.000000,0.608430,1,1,1,-3.485692,-3.002692,0.141203,-0.004675,-0.000683,0.0168,0.0035,0.000000,-0.121538,1.0,1.0,1.0
411,196104,0.004537,0.001908,0.002629,-3.516457,-3.057468,0.143086,-0.001125,-0.000375,0.0152,0.0034,-0.628931,2.055279,1,1,1,-3.512622,-3.047139,0.147274,-0.001592,-0.000067,0.0155,0.0025,0.000000,0.608430,1.0,1.0,1.0
412,196105,0.023553,0.001908,0.021645,-3.535416,-3.082962,0.139482,-0.001342,0.000392,0.0168,0.0030,-0.316456,1.540259,1,1,1,-3.516457,-3.057468,0.143086,-0.001125,-0.000375,0.0152,0.0034,-0.628931,2.055279,1.0,1.0,1.0
413,196106,-0.026673,0.001942,-0.028615,-3.506145,-3.060271,0.141244,-0.000508,0.001117,0.0175,0.0029,-0.634921,1.400178,1,1,1,-3.535416,-3.082962,0.139482,-0.001342,0.000392,0.0168,0.0030,-0.316456,1.540259,1.0,1.0,1.0
414,196107,0.033795,0.001867,0.031928,-3.534984,-3.090343,0.145169,0.000000,0.000933,0.0171,0.0037,0.638978,1.151049,1,1,1,-3.506145,-3.060271,0.141244,-0.000508,0.001117,0.0175,0.0029,-0.634921,1.400178,1.0,1.0,1.0
415,196108,0.024730,0.001992,0.022738,-3.551001,-3.107584,0.142731,-0.000850,0.001367,0.0186,0.0035,0.000000,0.909950,1,1,1,-3.534984,-3.090343,0.145169,0.000000,0.000933,0.0171,0.0037,0.638978,1.151049,1.0,1.0,1.0
416,196109,-0.018674,0.001900,-0.020574,-3.527710,-3.085513,0.128245,0.000575,0.000533,0.0164,0.0042,0.000000,-0.112769,1,1,1,-3.551001,-3.107584,0.142731,-0.000850,0.001367,0.0186,0.0035,0.000000,0.909950,1.0,1.0,1.0
417,196110,0.028175,0.001917,0.026258,-3.545487,-3.098257,0.138049,-0.000358,0.000158,0.0172,0.0042,0.000000,1.918829,1,1,1,-3.527710,-3.085513,0.128245,0.000575,0.000533,0.0164,0.0042,0.000000,-0.112769,1.0,1.0,1.0
418,196111,0.045226,0.002067,0.043159,-3.574030,-3.121894,0.137739,-0.000158,0.000517,0.0174,0.0035,0.000000,1.550391,1,1,1,-3.545487,-3.098257,0.138049,-0.000358,0.000158,0.0172,0.0042,0.000000,1.918829,1.0,1.0,1.0
419,196112,0.004696,0.002167,0.002529,-3.567299,-3.110376,0.121768,0.001550,0.001325,0.0167,0.0027,0.317460,0.872243,1,1,1,-3.574030,-3.121894,0.137739,-0.000158,0.000517,0.0174,0.0035,0.000000,1.550391,1.0,1.0,1.0
420,196201,-0.037356,0.002267,-0.039623,-3.525391,-3.053130,0.112013,0.002458,0.001600,0.0159,0.0023,0.316456,-0.864701,1,1,1,-3.567299,-3.110376,0.121768,0.001550,0.001325,0.0167,0.0027,0.317460,0.872243,1.0,1.0,1.0
421,196202,0.020592,0.002275,0.018317,-3.538249,-3.050975,0.107582,0.003258,0.000917,0.0142,0.0028,0.000000,1.635800,1,1,1,-3.525391,-3.053130,0.112013,0.002458,0.001600,0.0159,0.0023,0.316456,-0.864701,1.0,1.0,1.0
422,196203,-0.003842,0.002267,-0.006109,-3.529096,-3.027133,0.098355,0.003100,-0.000692,0.0125,0.0041,0.000000,0.536620,1,1,1,-3.538249,-3.050975,0.107582,0.003258,0.000917,0.0142,0.0028,0.000000,1.635800,1.0,1.0,1.0
423,196204,-0.061743,0.002275,-0.064018,-3.461859,-2.953318,0.119052,0.002725,-0.001117,0.0122,0.0039,-0.315457,0.213117,0,1,0,-3.529096,-3.027133,0.098355,0.003100,-0.000692,0.0125,0.0041,0.000000,0.536620,1.0,1.0,1.0
424,196205,-0.079847,0.002242,-0.082089,-3.368696,-2.853656,0.139420,0.002458,-0.001183,0.0120,0.0035,-0.316456,-0.106524,0,0,0,-3.461859,-2.953318,0.119052,0.002725,-0.001117,0.0122,0.0039,-0.315457,0.213117,0.0,1.0,0.0
425,196206,-0.080669,0.002275,-0.082944,-3.280071,-2.758623,0.158955,0.001725,-0.000358,0.0132,0.0027,0.000000,-0.212890,0,0,0,-3.368696,-2.853656,0.139420,0.002458,-0.001183,0.0120,0.0035,-0.316456,-0.106524,0.0,0.0,0.0
426,196207,0.065203,0.002433,0.062770,-3.338462,-2.814499,0.170319,0.001792,0.000675,0.0139,0.0022,0.317460,0.961401,0,0,0,-3.280071,-2.758623,0.158955,0.001725,-0.000358,0.0132,0.0027,0.000000,-0.212890,0.0,0.0,0.0
427,196208,0.021669,0.002350,0.019319,-3.350413,-2.823953,0.169211,0.003125,-0.000350,0.0109,0.0034,0.000000,0.105848,0,0,0,-3.338462,-2.814499,0.170319,0.001792,0.000675,0.0139,0.0022,0.317460,0.961401,0.0,0.0,0.0
428,196209,-0.048816,0.002317,-0.051133,-3.297794,-2.768864,0.180117,0.001767,-0.000608,0.0116,0.0034,0.949367,0.634032,0,0,0,-3.350413,-2.823953,0.169211,0.003125,-0.000350,0.0109,0.0034,0.000000,0.105848,0.0,0.0,0.0
429,196210,0.008313,0.002283,0.006030,-3.294244,-2.760162,0.172931,0.000950,-0.000867,0.0117,0.0033,-0.626959,0.105070,0,0,0,-3.297794,-2.768864,0.180117,0.001767,-0.000608,0.0116,0.0034,0.949367,0.634032,0.0,0.0,0.0
430,196211,0.108268,0.002358,0.105910,-3.383054,-2.843926,0.195739,0.000183,-0.000700,0.0122,0.0029,0.000000,0.419837,0,0,1,-3.294244,-2.760162,0.172931,0.000950,-0.000867,0.0117,0.0033,-0.626959,0.105070,0.0,0.0,0.0
431,196212,0.015534,0.002392,0.013142,-3.388599,-2.844529,0.199660,0.000792,-0.000633,0.0112,0.0029,-0.315457,0.000000,1,0,1,-3.383054,-2.843926,0.195739,0.000183,-0.000700,0.0122,0.0029,0.000000,0.419837,0.0,0.0,1.0
432,196301,0.050367,0.002425,0.047942,-3.433432,-2.888863,0.204368,0.000967,-0.000158,0.0111,0.0023,0.000000,0.731266,1,1,1,-3.388599,-2.844529,0.199660,0.000792,-0.000633,0.0112,0.0029,-0.315457,0.000000,1.0,0.0,1.0
433,196302,-0.024189,0.002433,-0.026622,-3.401043,-2.855972,0.205669,0.001208,0.000158,0.0109,0.0019,-0.316456,1.141378,1,1,1,-3.433432,-2.888863,0.204368,0.000967,-0.000158,0.0111,0.0023,0.000000,0.731266,1.0,1.0,1.0
434,196303,0.036581,0.002408,0.034173,-3.432786,-2.887222,0.217514,0.001150,0.000233,0.0109,0.0018,0.000000,0.615174,1,1,1,-3.401043,-2.855972,0.205669,0.001208,0.000158,0.0109,0.0019,-0.316456,1.141378,1.0,1.0,1.0
435,196304,0.049070,0.002417,0.046653,-3.472443,-2.922991,0.212929,0.000708,0.000542,0.0116,0.0016,-0.317460,0.917671,1,1,1,-3.432786,-2.887222,0.217514,0.001150,0.000233,0.0109,0.0018,0.000000,0.615174,1.0,1.0,1.0
436,196305,0.019674,0.002442,0.017232,-3.479008,-2.925735,0.191158,0.000667,0.000533,0.0116,0.0016,0.318471,1.212070,1,1,1,-3.472443,-2.922991,0.212929,0.000708,0.000542,0.0116,0.0016,-0.317460,0.917671,1.0,1.0,1.0
437,196306,-0.018605,0.002492,-0.021097,-3.450997,-2.893982,0.168704,0.000767,0.000583,0.0114,0.0016,0.317460,0.299479,1,1,1,-3.479008,-2.925735,0.191158,0.000667,0.000533,0.0116,0.0016,0.318471,1.212070,1.0,1.0,1.0
438,196307,-0.001821,0.002650,-0.004471,-3.446019,-2.880154,0.145772,0.001150,0.000625,0.0108,0.0019,0.316456,-0.398113,1,1,1,-3.450997,-2.893982,0.168704,0.000767,0.000583,0.0114,0.0016,0.317460,0.299479,1.0,1.0,1.0
439,196308,0.053466,0.002767,0.050699,-3.492102,-2.917495,0.157276,0.002833,0.000667,0.0090,0.0021,-0.315457,0.199852,1,1,1,-3.446019,-2.880154,0.145772,0.001150,0.000625,0.0108,0.0019,0.316456,-0.398113,1.0,1.0,1.0
440,196309,-0.010402,0.002817,-0.013219,-3.479498,-2.896247,0.143378,0.003817,0.000767,0.0078,0.0021,0.000000,0.996907,1,1,1,-3.492102,-2.917495,0.157276,0.002833,0.000667,0.0090,0.0021,-0.315457,0.199852,1.0,1.0,1.0
441,196310,0.034825,0.002875,0.031950,-3.500706,-2.922918,0.152970,0.003917,0.001100,0.0077,0.0017,0.000000,0.690840,1,1,1,-3.479498,-2.896247,0.143378,0.003817,0.000767,0.0078,0.0021,0.000000,0.996907,1.0,1.0,1.0
442,196311,-0.004487,0.002933,-0.007420,-3.479715,-2.907311,0.115422,0.004025,0.000850,0.0069,0.0019,0.316456,0.490324,1,1,1,-3.500706,-2.922918,0.152970,0.003917,0.001100,0.0077,0.0017,0.000000,0.690840,1.0,1.0,1.0
443,196312,0.026065,0.002933,0.023132,-3.493579,-2.926473,0.119232,0.004150,0.000967,0.0065,0.0018,-0.315457,-0.195173,1,1,1,-3.479715,-2.907311,0.115422,0.004025,0.000850,0.0069,0.0019,0.316456,0.490324,1.0,1.0,1.0
444,196401,0.027391,0.002933,0.024458,-3.512865,-2.939864,0.110919,0.003608,0.001175,0.0069,0.0018,0.632911,0.879995,1,1,1,-3.493579,-2.926473,0.119232,0.004150,0.000967,0.0065,0.0018,-0.315457,-0.195173,1.0,1.0,1.0
445,196402,0.017015,0.002942,0.014073,-3.515453,-2.936671,0.108324,0.003100,0.001275,0.0072,0.0012,-0.628931,0.678120,1,1,1,-3.512865,-2.939864,0.110919,0.003608,0.001175,0.0069,0.0018,0.632911,0.879995,1.0,1.0,1.0
446,196403,0.017232,0.002950,0.014282,-3.523326,-2.938883,0.101323,0.002692,0.001083,0.0071,0.0014,0.000000,0.000000,1,1,1,-3.515453,-2.936671,0.108324,0.003100,0.001275,0.0072,0.0012,-0.628931,0.678120,1.0,1.0,1.0
447,196404,0.006192,0.002892,0.003300,-3.522256,-2.933052,0.085810,0.002250,0.000833,0.0069,0.0017,0.000000,1.636268,1,1,1,-3.523326,-2.938883,0.101323,0.002692,0.001083,0.0071,0.0014,0.000000,0.000000,1.0,1.0,1.0
448,196405,0.016815,0.002900,0.013915,-3.526569,-2.932688,0.084776,0.001075,0.000600,0.0075,0.0019,-0.316456,0.568329,1,1,1,-3.522256,-2.933052,0.085810,0.002250,0.000833,0.0069,0.0017,0.000000,1.636268,1.0,1.0,1.0
449,196406,0.018084,0.002900,0.015184,-3.535831,-2.937364,0.084587,0.000717,0.000200,0.0071,0.0022,0.000000,0.282219,1,1,1,-3.526569,-2.932688,0.084776,0.001075,0.000600,0.0075,0.0019,-0.316456,0.568329,1.0,1.0,1.0
450,196407,0.018910,0.002883,0.016027,-3.545538,-2.944719,0.090770,0.000308,0.000283,0.0073,0.0019,0.317460,0.657449,1,1,1,-3.535831,-2.937364,0.084587,0.000717,0.000200,0.0071,0.0022,0.000000,0.282219,1.0,1.0,1.0
451,196408,-0.011621,0.002917,-0.014538,-3.520876,-2.917751,0.075630,-0.000125,0.000358,0.0077,0.0018,0.000000,0.652818,1,1,1,-3.545538,-2.944719,0.090770,0.000308,0.000283,0.0073,0.0019,0.317460,0.657449,1.0,1.0,1.0
452,196409,0.030399,0.002942,0.027457,-3.540959,-2.935569,0.082865,0.000125,0.000067,0.0071,0.0021,0.316456,0.370810,1,1,1,-3.520876,-2.917751,0.075630,-0.000125,0.000358,0.0077,0.0018,0.000000,0.652818,1.0,1.0,1.0
453,196410,0.008745,0.002975,0.005770,-3.540841,-2.937666,0.073430,0.000300,0.000017,0.0068,0.0021,0.000000,-1.385068,1,1,1,-3.540959,-2.935569,0.082865,0.000125,0.000067,0.0071,0.0021,0.316456,0.370810,1.0,1.0,1.0
454,196411,0.001598,0.003033,-0.001435,-3.527546,-2.926556,0.072384,0.000600,0.000050,0.0065,0.0021,0.000000,3.090016,1,1,1,-3.540841,-2.937666,0.073430,0.000300,0.000017,0.0068,0.0021,0.000000,-1.385068,1.0,1.0,1.0
455,196412,0.005228,0.003200,0.002028,-3.523415,-2.924579,0.064846,0.001200,0.000100,0.0059,0.0021,0.000000,1.180723,1,1,1,-3.527546,-2.926556,0.072384,0.000600,0.000050,0.0065,0.0021,0.000000,3.090016,1.0,1.0,1.0
456,196501,0.034791,0.003175,0.031616,-3.549388,-2.947719,0.067523,0.002933,-0.000008,0.0038,0.0021,0.315457,1.077154,1,1,1,-3.523415,-2.924579,0.064846,0.001200,0.000100,0.0059,0.0021,0.000000,1.180723,1.0,1.0,1.0
457,196502,0.003746,0.003275,0.000471,-3.541304,-2.936842,0.062722,0.002392,0.000192,0.0043,0.0017,0.314465,0.621831,1,1,1,-3.549388,-2.947719,0.067523,0.002933,-0.000008,0.0038,0.0021,0.315457,1.077154,1.0,1.0,1.0
