,yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,PPIG,IPG,DP,EP,VOL,BILL,BOND,TERM,CREDIT,MA112,MA312,MOM6,ExRet
811,193808,12.06,0.686667,0.670000,0.634020,0.0007,0.0318,0.0549,0.0259,0.014308,0.000050,0.000000,0.0000,-0.0019,0.005982,0.005342,-0.025901,-0.029465,-1.470588,5.356913,-2.865800,-2.890372,0.449093,-0.000567,-0.000942,0.0252,0.0059,1,1,1,-0.025951
812,193809,12.24,0.660000,0.620000,0.624249,0.0006,0.0321,0.0565,0.0259,0.011896,0.000067,0.000000,0.0022,0.0109,0.017047,0.006128,0.016932,0.013867,0.746269,2.965343,-2.920225,-2.982745,0.404708,-0.000475,-0.000733,0.0253,0.0062,1,1,1,0.016865
813,193810,13.17,0.610000,0.626667,0.581955,0.0008,0.0315,0.0536,0.0254,0.007933,0.000042,-0.007092,0.0087,0.0080,0.004404,0.005603,0.078960,0.078200,-0.740741,2.469796,-3.072238,-3.045281,0.396111,-0.000083,-0.000992,0.0246,0.0061,1,1,1,0.078918
814,193811,12.73,0.560000,0.633333,0.589374,0.0005,0.0310,0.0523,0.0257,0.008535,0.000033,0.000000,-0.0022,0.0037,0.004644,0.005118,-0.026207,-0.032784,0.000000,4.015662,-3.123780,-3.000720,0.375097,-0.000258,-0.000517,0.0252,0.0053,1,1,1,-0.026240
815,193812,13.21,0.510000,0.640000,0.572039,0.0004,0.0308,0.0527,0.0252,0.005722,0.000025,0.000000,0.0080,0.0122,0.002291,0.004167,0.044810,0.041538,-0.746269,1.158608,-3.254319,-3.027261,0.374729,-0.000317,-0.000842,0.0248,0.0056,1,1,1,0.044785
816,193901,12.30,0.513333,0.663333,0.614218,0.0003,0.0301,0.0512,0.0249,-0.003601,0.000025,0.000000,0.0059,0.0022,0.007295,0.004311,-0.070506,-0.071314,0.000000,0.000000,-3.176430,-2.920077,0.395837,-0.000350,-0.000958,0.0246,0.0052,1,1,0,-0.070531
817,193902,12.70,0.516667,0.686667,0.599457,0.0003,0.0300,0.0505,0.0245,0.000615,0.000025,-0.007143,0.0080,0.0064,0.003292,0.002630,0.039292,0.034357,0.000000,0.763559,-3.201959,-2.917508,0.386262,-0.000292,-0.001167,0.0242,0.0055,1,1,1,0.039267
818,193903,10.98,0.520000,0.710000,0.660649,0.0003,0.0299,0.0489,0.0237,-0.001261,0.000025,0.000000,0.0125,0.0022,0.008539,0.002715,-0.134821,-0.138171,-0.751880,0.378886,-3.050002,-2.738566,0.343105,-0.000250,-0.001667,0.0234,0.0062,0,1,0,-0.134846
819,193904,10.92,0.523333,0.726667,0.678455,0.0003,0.0302,0.0515,0.0229,-0.001883,0.000025,-0.007194,0.0118,0.0064,0.009203,0.004123,-0.006611,-0.007842,-0.757576,-0.377456,-3.038133,-2.709883,0.293880,-0.000208,-0.002217,0.0226,0.0073,0,0,0,-0.006636
820,193905,11.60,0.526667,0.743333,0.630337,0.0003,0.0297,0.0507,0.0217,-0.002354,0.000025,0.000000,0.0171,0.0049,0.003559,0.003615,0.069557,0.063460,0.000000,-0.378886,-3.092192,-2.747616,0.304583,-1.583333e-04,-0.003083,0.0214,0.0080,0,0,0,0.069532
821,193906,10.86,0.530000,0.760000,0.666769,0.0003,0.0292,0.0491,0.0221,-0.000086,0.000025,0.000000,-0.0027,0.0035,0.003202,0.004162,-0.061810,-0.065748,-0.763359,2.281964,-3.019965,-2.659523,0.235223,-1.416667e-04,-0.002367,0.0218,0.0071,0,0,0,-0.061835
822,193907,12.04,0.540000,0.776667,0.607985,0.0003,0.0289,0.0484,0.0213,-0.001562,0.000033,0.000000,0.0113,-0.0007,0.004305,0.003650,0.111310,0.110355,0.000000,2.973394,-3.104421,-2.740978,0.248455,-1.250000e-04,-0.002800,0.0210,0.0076,0,0,0,0.111277
823,193908,11.18,0.550000,0.793333,0.648017,0.0004,0.0293,0.0485,0.0231,-0.003007,0.000042,0.000000,-0.0201,-0.0392,0.007137,0.007688,-0.067551,-0.073025,-0.769231,1.444420,-3.011963,-2.645639,0.263524,5.421011e-20,-0.000767,0.0227,0.0062,0,0,0,-0.067593
824,193909,13.02,0.560000,0.810000,0.580048,0.0005,0.0325,0.0500,0.0278,-0.002110,0.000117,0.021739,-0.0545,0.0151,0.015684,0.007089,0.181167,0.177572,5.426357,6.050092,-3.146305,-2.777208,0.322944,1.083333e-04,0.003775,0.0273,0.0047,1,1,1,0.181050
825,193910,12.83,0.580000,0.840000,0.573479,0.0014,0.0315,0.0488,0.0247,-0.001853,0.000042,-0.007092,0.0410,0.0237,0.001847,0.006561,-0.016887,-0.017640,0.735294,5.032414,-3.096513,-2.726140,0.300486,9.583333e-04,0.000733,0.0233,0.0068,1,1,1,-0.016929
826,193911,12.20,0.600000,0.870000,0.597845,0.0005,0.0300,0.0485,0.0236,-0.001699,0.000042,0.000000,0.0162,0.0079,0.001284,0.006625,-0.040532,-0.051142,-0.729927,2.556589,-3.012262,-2.640698,0.305669,5.833333e-05,-0.000192,0.0231,0.0064,1,1,1,-0.040574
827,193912,12.49,0.620000,0.900000,0.580705,0.0005,0.0294,0.0492,0.0226,0.002551,0.000033,0.000000,0.0145,0.0078,0.001073,0.006074,0.028177,0.023143,0.735294,0.000000,-3.002964,-2.630289,0.299651,5.000000e-05,-0.000975,0.0221,0.0068,1,1,1,0.028144
828,194001,12.05,0.623333,0.930000,0.599326,0.0004,0.0288,0.0486,0.0229,0.007773,0.000008,-0.007143,-0.0017,0.0049,0.001478,0.005610,-0.035927,-0.036800,0.000000,-1.246428,-2.961739,-2.561635,0.287140,-5.833333e-05,-0.000508,0.0225,0.0059,1,1,1,-0.035935
829,194002,12.13,0.626667,0.960000,0.594377,0.0001,0.0286,0.0483,0.0228,0.004840,0.000017,0.007194,0.0027,0.0021,0.000490,0.005417,0.013139,0.006917,-0.729927,-3.154261,-2.963022,-2.536504,0.277678,-3.416667e-04,-0.000467,0.0227,0.0058,1,1,1,0.013122
830,194003,12.25,0.630000,0.990000,0.647960,0.0002,0.0284,0.0480,0.0215,0.005679,0.000017,0.000000,0.0177,0.0049,0.000709,0.005046,0.013561,0.010518,-0.735294,-2.280720,-2.967561,-2.515576,0.233806,-2.333333e-04,-0.001583,0.0213,0.0069,1,1,0,0.013544
831,194004,12.19,0.636667,1.006670,0.644075,0.0002,0.0282,0.0474,0.0220,0.005849,0.000017,0.000000,-0.0035,-0.0092,0.001192,0.002824,-0.004478,-0.006231,0.000000,2.000530,-2.952124,-2.493968,0.233034,-2.250000e-04,-0.001008,0.0218,0.0062,1,1,0,-0.004495
832,194005,9.27,0.643333,1.023330,0.822578,0.0002,0.0293,0.0494,0.0246,0.006610,0.000050,0.000000,-0.0299,-0.0021,0.018669,0.003137,-0.231480,-0.239765,0.000000,2.940760,-2.667876,-2.203721,0.291618,-2.166667e-04,0.001350,0.0244,0.0047,0,0,0,-0.231530
833,194006,9.98,0.650000,1.040000,0.783221,0.0006,0.0296,0.0511,0.0227,0.006370,0.000083,0.007143,0.0258,0.0121,0.009797,0.003513,0.083035,0.078208,-0.740741,3.175440,-2.731366,-2.261362,0.299297,1.583333e-04,-0.000600,0.0221,0.0069,0,0,0,0.082952
834,194007,10.29,0.656667,1.053330,0.757888,0.0010,0.0288,0.0480,0.0224,0.008109,0.000042,-0.007092,0.0052,0.0021,0.001324,0.003342,0.033090,0.031914,0.000000,1.229973,-2.751751,-2.279216,0.270997,5.000000e-04,-0.000992,0.0214,0.0064,0,0,0,0.033048
835,194008,10.56,0.663333,1.066670,0.741775,0.0005,0.0285,0.0476,0.0223,0.009086,0.000033,0.000000,0.0028,0.0007,0.003561,0.003536,0.035421,0.026631,0.000000,0.608063,-2.767551,-2.292532,0.259373,-8.333333e-06,-0.001025,0.0218,0.0062,0,0,0,0.035388
836,194009,10.66,0.670000,1.080000,0.720748,0.0004,0.0282,0.0466,0.0215,0.009647,0.000042,0.000000,0.0110,0.0092,0.002944,0.004478,0.014221,0.010096,0.000000,2.115357,-2.766976,-2.289537,0.198972,-1.000000e-04,-0.001300,0.0211,0.0067,0,0,0,0.014179
837,194010,11.08,0.670000,1.070000,0.710200,0.0005,0.0279,0.0456,0.0214,0.009415,0.000017,0.000000,0.0031,0.0049,0.001465,0.004568,0.041468,0.040180,1.492537,1.478601,-2.805619,-2.337483,0.207865,7.500000e-05,-0.001125,0.0209,0.0065,0,0,0,0.041451
838,194011,10.61,0.670000,1.060000,0.735215,0.0002,0.0275,0.0448,0.0199,0.010158,0.000017,0.000000,0.0205,0.0063,0.005914,0.004082,-0.029431,-0.042997,0.735294,2.332975,-2.762275,-2.303528,0.203849,-2.000000e-04,-0.002317,0.0197,0.0076,0,0,1,-0.029448
839,194012,10.58,0.670000,1.050000,0.729048,0.0002,0.0271,0.0445,0.0194,0.012589,0.000017,0.007143,0.0067,-0.0023,0.000508,0.004262,0.002927,-0.002490,0.729927,3.418654,-2.759443,-2.310175,0.194713,-1.750000e-04,-0.002550,0.0192,0.0077,0,0,1,0.002910
840,194101,10.07,0.673333,1.053330,0.770160,0.0002,0.0275,0.0438,0.0213,0.010853,0.000017,0.000000,-0.0201,0.0006,0.001855,0.003627,-0.045555,-0.046847,0.724638,2.478985,-2.705076,-2.257604,0.198197,-0.000158,-0.000517,0.0211,0.0062,0,0,0,-0.045572
841,194102,9.92,0.676667,1.056670,0.783799,0.0002,0.0278,0.0442,0.0213,0.010770,0.000033,0.000000,0.0020,0.0006,0.002752,0.002014,-0.004729,-0.012570,0.000000,2.956794,-2.685129,-2.239430,0.195154,-0.000167,-0.000392,0.0211,0.0065,0,0,0,-0.004762
842,194103,9.96,0.680000,1.060000,0.804270,0.0004,0.0280,0.0438,0.0206,0.010061,0.000092,0.007092,0.0096,-0.0022,0.001365,0.001855,0.008872,0.004173,0.719424,3.133044,-2.684240,-2.240308,0.193457,0.000017,-0.001017,0.0202,0.0074,0,0,0,0.008780
843,194104,9.31,0.683333,1.070000,0.854250,0.0011,0.0282,0.0433,0.0196,0.010482,0.000083,0.007042,0.0129,0.0078,0.001767,0.001584,-0.062152,-0.063463,2.857143,0.253232,-2.611862,-2.163430,0.214324,0.000642,-0.001817,0.0185,0.0086,0,0,0,-0.062235
844,194105,9.35,0.686667,1.080000,0.849178,0.0010,0.0281,0.0432,0.0195,0.009924,0.000092,0.006993,0.0027,0.0049,0.001574,0.002303,0.013184,0.002140,1.388889,4.545745,-2.611282,-2.158415,0.135344,0.000475,-0.001492,0.0185,0.0086,0,0,0,0.013092
845,194106,9.85,0.690000,1.090000,0.801527,0.0011,0.0277,0.0431,0.0191,0.008968,0.000100,0.020833,0.0066,0.0063,0.001181,0.002224,0.058851,0.052486,2.739726,0.724827,-2.658535,-2.201294,0.126594,0.000533,-0.001592,0.0180,0.0086,0,0,0,0.058751
846,194107,10.39,0.693333,1.123330,0.766364,0.0012,0.0274,0.0428,0.0191,0.009030,0.000100,0.000000,0.0022,0.0063,0.001213,0.002344,0.057106,0.055619,2.000000,1.199352,-2.707089,-2.224546,0.135283,0.000617,-0.001317,0.0179,0.0083,1,0,1,0.057006
847,194108,10.30,0.696667,1.156670,0.774543,0.0012,0.0274,0.0427,0.0190,0.010725,0.000108,0.013605,0.0018,0.0034,0.000513,0.002007,-0.001113,-0.009736,1.960784,1.184283,-2.693592,-2.186599,0.122871,0.000558,-0.001142,0.0178,0.0084,1,1,1,-0.001221
848,194109,10.20,0.700000,1.190000,0.778268,0.0013,0.0275,0.0430,0.0193,0.010284,0.000083,0.013423,-0.0012,0.0048,0.000975,0.002669,-0.007351,-0.011499,1.282051,0.000000,-2.679063,-2.148434,0.120385,0.000583,-0.000658,0.0180,0.0082,1,1,1,-0.007434
849,194110,9.50,0.703333,1.180000,0.837719,0.0010,0.0273,0.0428,0.0182,0.011687,0.000075,0.013245,0.0140,0.0034,0.001310,0.001621,-0.064602,-0.065955,0.632911,0.937014,-2.603217,-2.085777,0.128755,0.000242,-0.001492,0.0172,0.0091,0,0,1,-0.064677
850,194111,9.10,0.706667,1.170000,0.860806,0.0009,0.0272,0.0428,0.0186,0.010365,0.000233,0.006536,-0.0029,-0.0094,0.001286,0.002068,-0.024916,-0.042107,0.000000,0.464158,-2.555470,-2.051271,0.127122,0.000083,-0.000983,0.0177,0.0086,0,0,0,-0.025149
851,194112,8.69,0.710000,1.160000,0.889510,0.0028,0.0280,0.0438,0.0204,0.010343,0.000275,0.006494,-0.0177,0.0006,0.006681,0.003447,-0.038843,-0.046205,1.886792,1.616212,-2.504663,-2.013753,0.140116,0.001767,0.000733,0.0176,0.0076,0,0,0,-0.039118
852,194201,8.81,0.703333,1.120000,0.902111,0.0033,0.0283,0.0429,0.0247,0.008935,0.000225,0.012903,0.0069,0.0006,0.002205,0.002701,0.022276,0.020639,1.851852,2.045992,-2.527812,-2.062559,0.131694,0.002008,0.004750,0.0214,0.0036,0,0,0,0.022051
853,194202,8.59,0.696667,1.080000,0.926065,0.0027,0.0285,0.0429,0.0247,0.009350,0.000208,0.006369,0.0011,-0.0008,0.001261,0.002899,-0.017647,-0.024642,1.212121,1.781391,-2.512046,-2.073638,0.136367,0.001200,0.004467,0.0220,0.0038,0,0,0,-0.017855
854,194203,8.01,0.690000,1.040000,1.034864,0.0025,0.0286,0.0430,0.0244,0.010120,0.000208,0.012658,0.0092,0.0063,0.003106,0.003011,-0.064068,-0.069676,0.598802,1.094377,-2.451754,-2.041470,0.156337,0.000825,0.003850,0.0219,0.0042,0,0,0,-0.064276
855,194204,7.66,0.680000,1.020000,1.080231,0.0025,0.0283,0.0426,0.0246,0.011005,0.000267,0.006250,-0.0029,0.0006,0.002441,0.003398,-0.037988,-0.040323,1.190476,-2.813797,-2.421674,-2.016209,0.147595,0.000708,0.003633,0.0221,0.0037,0,0,0,-0.038255
856,194205,8.15,0.670000,1.000000,1.021015,0.0032,0.0285,0.0427,0.0243,0.010525,0.000308,0.012422,0.0075,0.0020,0.001592,0.003766,0.070339,0.060119,0.000000,0.221970,-2.498495,-2.098018,0.168273,0.001225,0.002933,0.0211,0.0042,0,0,0,0.070031
857,194206,8.30,0.660000,0.980000,0.996710,0.0037,0.0285,0.0433,0.0244,0.010198,0.000308,0.000000,0.0003,0.0034,0.001200,0.003266,0.023544,0.016976,0.000000,0.223084,-2.531771,-2.136458,0.155499,0.001508,0.002592,0.0207,0.0041,0,0,0,0.023236
858,194207,8.56,0.646667,0.966667,0.974272,0.0037,0.0283,0.0430,0.0244,0.008486,0.000317,0.006135,0.0018,0.0020,0.002089,0.001415,0.036031,0.034314,0.000000,2.438849,-2.583024,-2.181001,0.147874,0.001300,0.002150,0.0207,0.0039,0,0,0,0.035714
859,194208,8.62,0.633333,0.953333,0.968682,0.0038,0.0281,0.0428,0.0244,0.007153,0.000317,0.006098,0.0038,0.0035,0.000627,0.001787,0.015346,0.007531,0.588235,3.030303,-2.610844,-2.201876,0.153024,0.001183,0.001700,0.0206,0.0037,0,0,1,0.015029
860,194209,8.85,0.620000,0.940000,0.944001,0.0038,0.0280,0.0426,0.0244,0.006244,0.000317,0.000000,0.0003,0.0020,0.000473,0.002801,0.032449,0.027671,0.584795,2.310762,-2.658453,-2.242293,0.162104,0.000975,0.001275,0.0206,0.0036,1,1,1,0.032132
861,194210,9.42,0.610000,0.970000,0.907489,0.0038,0.0280,0.0424,0.0244,0.004426,0.000317,0.012121,0.0024,0.0006,0.001274,0.003107,0.067867,0.066333,0.000000,3.285532,-2.737131,-2.273294,0.163286,0.000742,0.000758,0.0206,0.0036,1,1,1,0.067550
862,194211,9.29,0.600000,1.000000,0.899563,0.0038,0.0279,0.0425,0.0247,0.005096,0.000317,0.005988,-0.0035,0.0006,0.000992,0.003345,-0.004392,-0.016937,0.581395,2.385585,-2.739764,-2.228939,0.155860,0.000500,0.000550,0.0209,0.0032,1,1,1,-0.004709
863,194212,9.77,0.590000,1.030000,0.862647,0.0038,0.0281,0.0428,0.0246,0.001812,0.000317,0.005952,0.0049,0.0049,0.000791,0.005101,0.057537,0.050449,0.578035,2.330000,-2.806949,-2.249758,0.162624,0.000417,0.000100,0.0208,0.0035,1,1,1,0.057220
864,194301,10.47,0.590000,1.043330,0.821306,0.0038,0.0279,0.0416,0.0245,0.002088,0.000317,0.000000,0.0033,0.0049,0.000745,0.005995,0.072434,0.071062,0.574713,0.949014,-2.876147,-2.306097,0.180771,0.000375,0.000017,0.0207,0.0034,1,1,1,0.072117
865,194302,11.00,0.590000,1.056670,0.794079,0.0038,0.0277,0.0408,0.0246,0.002570,0.000317,0.000000,-0.0005,0.0006,0.000820,0.007131,0.058503,0.052676,1.142857,2.631579,-2.925528,-2.342773,0.195553,0.000283,0.000125,0.0208,0.0031,1,1,1,0.058186
866,194303,11.58,0.590000,1.070000,0.783481,0.0038,0.0276,0.0401,0.0247,0.001892,0.000317,0.017751,0.0009,0.0020,0.001369,0.007322,0.059404,0.055182,0.564972,0.732128,-2.976912,-2.381621,0.193865,0.000175,0.000200,0.0209,0.0029,1,1,1,0.059087
867,194304,11.59,0.590000,1.080000,0.789784,0.0038,0.0276,0.0396,0.0246,0.001251,0.000317,0.011628,0.0048,0.0049,0.002492,0.001293,0.003588,0.002332,0.561798,1.273062,-2.977775,-2.373182,0.181419,0.000067,0.000100,0.0208,0.0030,1,1,1,0.003271
868,194305,12.11,0.590000,1.090000,0.757898,0.0038,0.0274,0.0391,0.0244,0.000946,0.000317,0.005747,0.0050,0.0048,0.001090,0.001819,0.052698,0.045651,0.000000,0.717671,-3.021664,-2.407854,0.175037,0.000017,-0.000108,0.0206,0.0030,1,1,1,0.052381
869,194306,12.35,0.590000,1.100000,0.746269,0.0038,0.0272,0.0388,0.0244,0.001200,0.000317,0.000000,0.0018,0.0048,0.001069,0.001350,0.021689,0.017142,0.000000,-0.534257,-3.041289,-2.418346,0.174365,0.000008,-0.000108,0.0206,0.0028,1,1,1,0.021372
870,194307,11.68,0.593333,1.093330,0.779599,0.0038,0.0269,0.0381,0.0245,0.017824,0.000317,-0.005714,-0.0001,0.0019,0.002433,0.001390,-0.053092,-0.054238,-0.558659,3.046089,-2.979877,-2.368650,0.180538,0.000000,-0.000017,0.0207,0.0024,1,1,1,-0.053409
871,194308,11.80,0.596667,1.086670,0.783194,0.0038,0.0269,0.0381,0.0245,0.013954,0.000317,-0.005747,0.0021,0.0019,0.001707,0.001277,0.016232,0.010751,0.000000,2.087507,-2.984496,-2.384982,0.180859,0.000000,-0.000025,0.0207,0.0024,1,1,1,0.015915
872,194309,12.08,0.600000,1.080000,0.763631,0.0038,0.0269,0.0383,0.0246,0.013693,0.000317,0.005780,0.0011,0.0005,0.000608,0.001628,0.027498,0.023331,0.000000,2.555411,-3.002377,-2.414590,0.179067,0.000000,0.000058,0.0208,0.0023,1,1,1,0.027181
873,194310,11.92,0.603333,1.033330,0.773736,0.0038,0.0270,0.0382,0.0247,0.016870,0.000317,0.000000,0.0005,-0.0009,0.000764,0.001396,-0.011650,-0.012500,0.000000,1.494802,-2.983504,-2.445431,0.158728,0.000000,0.000133,0.0209,0.0023,1,1,1,-0.011967
874,194311,11.02,0.606667,0.986667,0.825808,0.0038,0.0271,0.0383,0.0248,0.019081,0.000317,0.000000,0.0000,-0.0023,0.002002,0.001824,-0.067052,-0.077966,-0.561798,1.309078,-2.899487,-2.413134,0.181399,0.000000,0.000225,0.0210,0.0023,0,1,0,-0.067369
875,194312,11.67,0.610000,0.940000,0.787402,0.0038,0.0274,0.0382,0.0248,0.014423,0.000317,0.000000,0.0018,0.0049,0.000989,0.001962,0.070305,0.065211,0.564972,-1.292163,-2.951318,-2.518897,0.186018,0.000000,0.000208,0.0210,0.0026,1,0,0,0.069988
876,194401,11.85,0.613333,0.936667,0.778748,0.0038,0.0272,0.0376,0.0248,0.019253,0.000317,0.000000,0.0021,0.0020,0.000640,0.001496,0.018622,0.017310,0.000000,1.145370,-2.961175,-2.537755,0.166549,0.000000,0.000183,0.0210,0.0024,1,0,1,0.018305
877,194402,11.82,0.616667,0.933333,0.785033,0.0038,0.0274,0.0372,0.0247,0.019494,0.000317,0.000000,0.0032,0.0034,0.000643,0.001812,0.006479,0.000238,0.000000,0.809274,-2.953219,-2.538786,0.147726,0.000000,0.000075,0.0209,0.0027,1,0,1,0.006162
878,194403,12.02,0.620000,0.930000,0.813886,0.0038,0.0274,0.0370,0.0247,0.019145,0.000317,0.000000,0.0021,0.0048,0.000636,0.001592,0.021313,0.017309,0.561798,-0.160556,-2.964608,-2.559143,0.133945,0.000000,0.000075,0.0209,0.0027,1,1,0,0.020996
879,194404,11.87,0.623333,0.926667,0.829601,0.0038,0.0274,0.0368,0.0248,0.020078,0.000317,0.005747,0.0013,0.0034,0.000764,0.002126,-0.012427,-0.013433,0.000000,0.000000,-2.946689,-2.550175,0.137143,0.000000,0.000158,0.0210,0.0026,1,1,0,-0.012744
880,194405,12.35,0.626667,0.923333,0.794432,0.0038,0.0273,0.0363,0.0247,0.018397,0.000317,0.000000,0.0028,0.0005,0.000412,0.003080,0.048841,0.040864,0.000000,-0.642674,-2.980996,-2.593421,0.135748,0.0,0.000033,0.0209,0.0026,1,1,1,0.048524
881,194406,12.98,0.630000,0.920000,0.761558,0.0038,0.0273,0.0359,0.0248,0.018202,0.000317,0.005714,0.0008,0.0020,0.000718,0.002743,0.054574,0.049768,0.558659,-0.323708,-3.025445,-2.646791,0.147645,0.0,0.000100,0.0210,0.0025,1,1,1,0.054257
882,194407,12.71,0.633333,0.913333,0.773390,0.0038,0.0272,0.0357,0.0247,0.004323,0.000317,0.005682,0.0036,0.0034,0.000940,0.003464,-0.019470,-0.020629,-0.555556,-0.162380,-2.999148,-2.633044,0.135481,0.0,-0.000017,0.0209,0.0025,1,1,1,-0.019787
883,194408,12.82,0.636667,0.906667,0.768760,0.0038,0.0271,0.0355,0.0247,0.008070,0.000317,0.000000,0.0027,0.0034,0.000560,0.003017,0.014700,0.008208,0.000000,1.300562,-3.002515,-2.648986,0.134927,0.0,-0.000033,0.0209,0.0024,1,1,1,0.014383
884,194409,12.78,0.640000,0.900000,0.772333,0.0038,0.0272,0.0356,0.0247,0.008963,0.000317,0.000000,0.0014,0.0019,0.001116,0.002915,-0.000692,-0.003118,0.000000,-0.642222,-2.994169,-2.653242,0.125228,0.0,-0.000042,0.0209,0.0025,1,1,1,-0.001009
885,194410,12.78,0.640000,0.910000,0.771173,0.0038,0.0272,0.0355,0.0247,0.006510,0.000317,0.000000,0.0012,0.0019,0.000675,0.003029,0.002435,0.001045,0.000000,0.323187,-2.994169,-2.642192,0.121894,0.0,-0.000042,0.0209,0.0025,1,1,1,0.002118
886,194411,12.83,0.640000,0.920000,0.766986,0.0038,0.0272,0.0353,0.0247,0.005783,0.000317,0.000000,0.0024,0.0048,0.000424,0.003448,0.017327,0.005832,0.558659,-0.804782,-2.998073,-2.635168,0.103904,0.0,-0.000033,0.0209,0.0025,1,1,1,0.017010
887,194412,13.28,0.640000,0.930000,0.743764,0.0038,0.0270,0.0349,0.0246,0.019062,0.000317,0.005650,0.0042,0.0149,0.000872,0.003522,0.044778,0.041034,0.000000,-0.324759,-3.032546,-2.658830,0.094668,0.0,-0.000117,0.0208,0.0024,1,1,1,0.044461
888,194501,13.47,0.643333,0.940000,0.735342,0.0038,0.0269,0.0346,0.0240,0.016454,0.000317,0.000000,0.0127,0.0076,0.000924,0.004099,0.011901,0.010784,0.555556,-0.977452,-3.041558,-2.662340,0.092236,0.0,-0.000650,0.0202,0.0029,1,1,1,0.011584
889,194502,14.30,0.646667,0.950000,0.704489,0.0038,0.0265,0.0341,0.0236,0.014836,0.000317,0.000000,0.0077,0.0046,0.000655,0.003661,0.069472,0.063578,0.000000,-0.329033,-3.096183,-2.711553,0.115027,0.0,-0.000958,0.0198,0.0029,1,1,1,0.069155
890,194503,13.64,0.650000,0.960000,0.767883,0.0038,0.0262,0.0338,0.0236,0.015963,0.000317,0.000000,0.0021,0.0018,0.001887,0.004077,-0.041685,-0.044990,0.000000,-0.660239,-3.043790,-2.653829,0.122398,0.0,-0.000867,0.0198,0.0026,1,1,1,-0.042002
891,194504,14.84,0.650000,0.973333,0.715063,0.0038,0.0261,0.0336,0.0228,0.015086,0.000317,0.000000,0.0160,0.0018,0.001398,0.003376,0.090524,0.089465,0.552486,-1.827125,-3.128109,-2.724355,0.150653,0.0,-0.001500,0.0190,0.0033,1,1,1,0.090207
892,194505,15.01,0.650000,0.986667,0.702911,0.0038,0.0262,0.0332,0.0226,0.019773,0.000317,0.005618,0.0056,-0.0011,0.000921,0.004202,0.020041,0.011624,0.549451,-2.706765,-3.139500,-2.722139,0.140234,0.0,-0.001525,0.0188,0.0036,1,1,1,0.019724
893,194506,14.96,0.650000,1.000000,0.718843,0.0038,0.0261,0.0329,0.0217,0.019466,0.000317,0.011173,0.0169,0.0032,0.000866,0.004147,0.002380,0.000134,0.000000,-2.261452,-3.136163,-2.705380,0.121350,0.0,-0.002167,0.0179,0.0044,1,1,1,0.002063
894,194507,14.66,0.653333,0.996667,0.726302,0.0038,0.0260,0.0326,0.0224,0.020437,0.000317,0.000000,-0.0086,-0.0011,0.001814,0.003792,-0.021539,-0.022479,0.000000,-2.312492,-3.110791,-2.688461,0.122098,0.0,-0.001275,0.0186,0.0036,1,1,1,-0.021856
895,194508,15.51,0.656667,0.993333,0.678754,0.0038,0.0261,0.0326,0.0223,0.018945,0.000317,0.000000,0.0026,0.0004,0.002097,0.003629,0.059852,0.054027,-0.546448,-10.382546,-3.162063,-2.748174,0.138434,0.0,-0.001175,0.0185,0.0038,1,1,1,0.059535
896,194509,16.16,0.660000,0.990000,0.656821,0.0038,0.0262,0.0324,0.0221,0.017607,0.000317,0.000000,0.0054,0.0032,0.001439,0.003622,0.046361,0.043999,-0.549451,-8.943185,-3.198054,-2.792589,0.154957,0.0,-0.001158,0.0183,0.0041,1,1,1,0.046044
897,194510,16.65,0.660000,0.980000,0.633976,0.0038,0.0262,0.0320,0.0216,0.018581,0.000317,0.000000,0.0104,0.0032,0.000981,0.003848,0.030815,0.029862,0.552486,-4.018087,-3.227926,-2.832613,0.165225,0.0,-0.001400,0.0178,0.0046,1,1,1,0.030498
898,194511,17.19,0.660000,0.970000,0.617884,0.0038,0.0262,0.0315,0.0210,0.018934,0.000317,0.000000,0.0125,0.0032,0.001448,0.003739,0.044950,0.035612,1.098901,3.721059,-3.259843,-2.874787,0.175219,0.0,-0.001692,0.0172,0.0052,1,1,1,0.044633
899,194512,17.36,0.660000,0.960000,0.613239,0.0038,0.0261,0.0310,0.0199,0.025525,0.000317,0.005525,0.0194,0.0133,0.001538,0.004328,0.011133,0.008805,0.000000,0.448547,-3.269684,-2.894991,0.163047,0.0,-0.002400,0.0161,0.0062,1,1,1,0.010816
900,194601,18.57,0.666667,0.940000,0.578004,0.0038,0.0254,0.0301,0.0199,0.027969,0.000317,0.000000,0.0025,0.0128,0.002645,0.004044,0.069504,0.068515,0.000000,-5.580990,-3.327012,-2.983423,0.183887,0.000000,-0.002058,0.0161,0.0055,1,1,1,0.069187
901,194602,17.28,0.673333,0.920000,0.622337,0.0038,0.0248,0.0295,0.0198,0.031091,0.000317,-0.005495,0.0032,0.0034,0.005942,0.003671,-0.065171,-0.069785,0.543478,-4.964145,-3.245065,-2.932931,0.182331,0.000000,-0.001842,0.0160,0.0050,1,1,1,-0.065488
902,194603,18.08,0.680000,0.900000,0.614853,0.0038,0.0247,0.0294,0.0198,0.031188,0.000317,0.011050,0.0010,0.0034,0.001497,0.003633,0.049118,0.046147,1.621622,10.447788,-3.280469,-3.000167,0.185020,0.000000,-0.001525,0.0160,0.0049,1,1,1,0.048801
