指数代码_IdxCd,交易日期_TrdDt,开盘价(元/点)_OpPr,最高价(元/点)_HiPr,最低价(元/点)_LoPr,收盘价(元/点)_ClPr,成交量_TrdVol,成交金额(元)_TrdSum
300,2015/11/17,3790.43,3852.77,3750.16,3758.39,24853307100,3.65139E+11
300,2015/11/18,3760.46,3771.85,3706.31,3715.58,18568949500,2.54138E+11
300,2015/11/19,3725.62,3775.23,3714.67,3774.97,15463198900,2.04558E+11
300,2015/11/20,3778.88,3793.54,3757.03,3774.38,18695168900,2.42295E+11
300,2015/11/23,3774.44,3802.85,3743.41,3753.34,17562681200,2.34641E+11
300,2015/11/24,3745.76,3754.17,3702.74,3753.89,14338328300,1.92495E+11
300,2015/11/25,3747.76,3781.86,3735.72,3781.61,15194494100,2.15125E+11
300,2015/11/26,3795.25,3805.84,3756.82,3759.43,17352546800,2.39797E+11
300,2015/11/27,3739.1,3742.74,3534.39,3556.99,20893935800,2.69758E+11
300,2015/11/30,3554.89,3587.97,3455.07,3566.41,17320116300,2.20098E+11
300,2015/12/1,3562.32,3617.31,3536.12,3591.7,13653655400,1.76599E+11
300,2015/12/2,3587.76,3725.85,3573.4,3721.95,21353886500,2.60939E+11
300,2015/12/3,3709.55,3758.45,3693.14,3749.3,19776212600,2.36699E+11
300,2015/12/4,3719.73,3726.12,3667.29,3677.59,15119952200,1.96456E+11
300,2015/12/7,3681.58,3699.34,3658.58,3687.61,11388315000,1.6122E+11
300,2015/12/8,3668.84,3668.84,3619.44,3623.02,12578108300,1.63317E+11
300,2015/12/9,3613.42,3655.16,3611.49,3635.94,11332542200,1.5432E+11
300,2015/12/10,3634.37,3678.32,3615.99,3623.08,12021562500,1.68622E+11
300,2015/12/11,3605.37,3630.74,3578.15,3608.06,11032248100,1.45249E+11
300,2015/12/14,3573.88,3712.5,3571,3711.32,15176911900,2.03292E+11
300,2015/12/15,3707.73,3717.36,3679.23,3694.39,12648171000,1.86795E+11
300,2015/12/16,3703.95,3713.09,3677.45,3685.44,11134272300,1.60118E+11
300,2015/12/17,3712.78,3768.84,3709.85,3755.89,17792407500,2.42544E+11
300,2015/12/18,3754.96,3810.22,3750.93,3767.91,17346598000,2.32281E+11
300,2015/12/21,3762.1,3877.82,3759.99,3865.96,21743527500,2.89905E+11
300,2015/12/22,3872.1,3880.47,3841.59,3876.73,18030366100,2.43797E+11
300,2015/12/23,3877.87,3926.69,3862.96,3866.38,20701714700,2.94711E+11
300,2015/12/24,3858.13,3867.68,3787.08,3829.4,14718139700,2.03684E+11
300,2015/12/25,3832.08,3848.02,3813.2,3838.2,11962401300,1.63315E+11
300,2015/12/28,3847.53,3853.39,3727.63,3727.63,15398844000,2.10026E+11
300,2015/12/29,3723.05,3762.05,3710.48,3761.87,10188555500,1.40405E+11
300,2015/12/30,3762.91,3765.66,3726.28,3765.18,10562995500,1.55744E+11
300,2015/12/31,3760.9,3772.62,3727.32,3731,10187355600,1.45044E+11
300,2016/1/4,3725.86,3726.24,3468.95,3469.07,11537067400,1.45968E+11
300,2016/1/5,3382.18,3518.22,3377.28,3478.78,16211698400,1.96017E+11
300,2016/1/6,3482.41,3543.74,3468.47,3539.81,14596614400,1.60947E+11
300,2016/1/7,3481.15,3481.15,3284.74,3294.38,4410264100,47130795628
300,2016/1/8,3371.87,3418.85,3237.93,3361.56,18595945100,2.03499E+11
300,2016/1/11,3303.12,3342.48,3192.45,3192.45,17463838700,1.84464E+11
300,2016/1/12,3214.82,3242.25,3174.55,3215.71,12822579600,1.42049E+11
300,2016/1/13,3240.48,3257.3,3155.88,3155.88,12066649400,1.30886E+11
300,2016/1/14,3076.64,3226.66,3072.04,3221.57,13453767100,1.44772E+11
300,2016/1/15,3200.89,3216.8,3101.05,3118.73,12460177900,1.31883E+11
300,2016/1/18,3068.23,3165.62,3066.73,3130.73,10112838600,1.09458E+11
300,2016/1/19,3132.7,3227.91,3119.22,3223.13,12765389300,1.42908E+11
300,2016/1/20,3204.22,3225.95,3154.43,3174.38,13065050400,1.43313E+11
300,2016/1/21,3136.38,3202.54,3081.35,3081.35,11118973300,1.21856E+11
300,2016/1/22,3114.89,3132.17,3053.96,3113.46,8995108700,96885673842
300,2016/1/25,3129.03,3149.33,3105.1,3128.89,8154006100,85777891364
300,2016/1/26,3099.6,3106.53,2934.65,2940.51,12693392100,1.27251E+11
300,2016/1/27,2953.18,2963.54,2839.29,2930.35,13222936600,1.26998E+11
300,2016/1/28,2909.33,2941.89,2841.84,2853.76,9922275600,95663874927
300,2016/1/29,2855.6,2965.31,2854.37,2946.09,11330425900,1.09462E+11
300,2016/2/1,2939.04,2944.52,2869.56,2901.05,8679534200,82931453498
300,2016/2/2,2901.53,2972.43,2901.51,2961.33,8860196300,88740230428
300,2016/2/3,2931.29,2954.71,2909.9,2948.64,7738900000,74817092259
300,2016/2/4,2960.33,2999.21,2960.21,2984.76,9177972400,91550346872
300,2016/2/5,2982.06,2988.36,2962.85,2963.79,7685080800,77443222334
300,2016/2/15,2888.43,2961.49,2886.02,2946.71,7291943400,71285049141
300,2016/2/16,2962.19,3042.09,2962.19,3037.04,11257964300,1.123E+11
300,2016/2/17,3034.09,3065.78,3027.05,3063.32,12829160700,1.22279E+11
300,2016/2/18,3079.53,3093.51,3049.84,3053.7,12440146400,1.22619E+11
300,2016/2/19,3047.94,3065.97,3032.63,3051.59,8733801200,90849341804
300,2016/2/22,3083.93,3128.21,3071.33,3118.87,14094696800,1.41684E+11
300,2016/2/23,3117.2,3119.22,3061.43,3089.36,11256739100,1.17476E+11
300,2016/2/24,3077.61,3109.55,3055.25,3109.55,11178265000,1.12919E+11
300,2016/2/25,3104.41,3104.44,2905.46,2918.75,15782975200,1.53493E+11
300,2016/2/26,2942.1,2964.39,2902.95,2948.03,10694972900,1.02532E+11
300,2016/2/29,2939.58,2939.87,2821.21,2877.47,12934102000,1.18441E+11
300,2016/3/1,2881.34,2950.44,2863.32,2930.69,11604591800,1.10491E+11
300,2016/3/2,2933.92,3054.72,2933.12,3051.33,17597234700,1.64025E+11
300,2016/3/3,3050.39,3078.44,3040.25,3058.42,17310574400,1.65509E+11
300,2016/3/4,3047.54,3101.66,3032.42,3093.89,21917253400,2.0552E+11
300,2016/3/7,3109,3130.9,3083.58,3104.84,13246203700,1.2779E+11
300,2016/3/8,3100.15,3109.25,3001.83,3107.67,13623574200,1.28758E+11
300,2016/3/9,3045.92,3072.92,3020.13,3071.91,11146624500,1.06299E+11
300,2016/3/10,3056.21,3074.16,3012.69,3013.15,7607219700,78180468559
300,2016/3/11,2990.21,3026.44,2982.17,3018.28,7333356400,74367296548
300,2016/3/14,3039.57,3106.8,3034,3065.69,11710865500,1.23539E+11
300,2016/3/15,3061.34,3077.08,3028.58,3074.78,9831194100,1.01303E+11
300,2016/3/16,3068.87,3100.35,3064.52,3090.03,12473644800,1.26129E+11
300,2016/3/17,3096.81,3147.84,3077.57,3124.2,12166177700,1.36604E+11
300,2016/3/18,3136.22,3197.67,3130.1,3171.96,19730256400,2.10018E+11
300,2016/3/21,3203.29,3267.78,3198.36,3249.44,23326946400,2.56837E+11
300,2016/3/22,3231.61,3249.68,3218.73,3225.79,16102089700,1.94212E+11
300,2016/3/23,3217.73,3242.25,3202.98,3236.09,12567928600,1.55567E+11
300,2016/3/24,3211.5,3221.91,3181.81,3181.85,13313112200,1.62436E+11
300,2016/3/25,3176.81,3204.44,3174.32,3197.82,9739533000,1.15196E+11
300,2016/3/28,3206.95,3229.62,3161.88,3169.73,10344193300,1.23844E+11
300,2016/3/29,3171.31,3178.07,3122.76,3135.41,9729474700,1.13844E+11
300,2016/3/30,3161.29,3216.68,3161.29,3216.28,11780251200,1.40722E+11
300,2016/3/31,3229.2,3241.93,3208.66,3218.09,12155207400,1.47268E+11
300,2016/4/1,3213.67,3222.61,3165.86,3221.89,11812213900,1.2705E+11
300,2016/4/5,3211.3,3271.93,3205.21,3264.49,14604777200,1.59297E+11
300,2016/4/6,3250.52,3267.64,3236.2,3257.53,12019630500,1.37206E+11
300,2016/4/7,3266.29,3270.82,3208.64,3209.29,11240946700,1.28273E+11
300,2016/4/8,3189.85,3197.77,3163.3,3185.73,10100562500,1.13921E+11
300,2016/4/11,3213.51,3251.57,3213.51,3230.1,12521270900,1.42759E+11
300,2016/4/12,3227.37,3232.26,3198.9,3218.45,9286943700,99086557951
300,2016/4/13,3237.86,3296.52,3237.86,3261.38,19561386600,2.0016E+11
300,2016/4/14,3277.1,3286.07,3252.05,3275.83,11315732700,1.17989E+11
300,2016/4/15,3279.86,3282.98,3261.73,3272.21,9980752900,1.07964E+11
300,2016/4/18,3252.67,3252.67,3221.66,3228.45,9709006900,1.03956E+11
300,2016/4/19,3243.97,3250.73,3221.58,3238.3,8087144000,90976236261
300,2016/4/20,3244.14,3248.42,3107.37,3181.03,16220785800,1.72325E+11
300,2016/4/21,3160.8,3198.56,3150.94,3160.6,10475265100,1.10324E+11
300,2016/4/22,3142.56,3175.38,3137.99,3174.9,7707849200,82442921903
300,2016/4/25,3164.74,3172.27,3137.11,3162.03,6751935100,74734848036
300,2016/4/26,3159.77,3181.1,3150.4,3179.16,5902073400,68871554173
300,2016/4/27,3181.93,3188.83,3162.69,3165.92,6000414700,70620405995
300,2016/4/28,3169.33,3174.77,3135.64,3160.58,6987066000,78876767222
300,2016/4/29,3153.54,3171.29,3149.4,3156.75,5802977600,70807704222
300,2016/5/3,3159.82,3218.49,3151.4,3213.54,9816483500,1.15734E+11
300,2016/5/4,3203.47,3222.88,3198.29,3209.46,9086240800,97797134813
300,2016/5/5,3204.17,3217.28,3196.57,3213.92,7473368100,83946496908
300,2016/5/6,3213.14,3216.89,3130.15,3130.35,10868024000,1.19265E+11
300,2016/5/9,3115.43,3115.43,3055.01,3065.62,9923047700,1.00409E+11
300,2016/5/10,3055.21,3084.72,3055.18,3069.11,6884993500,70650764147
300,2016/5/11,3080.64,3102.88,3063.09,3082.81,8179425800,87323408342
300,2016/5/12,3059.38,3095.35,3035.02,3090.14,7876572600,81418792606
300,2016/5/13,3081.68,3103.1,3064.69,3074.94,6262975500,65850995649
300,2016/5/16,3064.53,3095.56,3053.66,3095.31,5946185600,64405200020
300,2016/5/17,3095.52,3105.2,3073.46,3086.02,6527812500,75389385458
300,2016/5/18,3071.53,3072.61,3039.46,3068.04,8271536900,88458847115
300,2016/5/19,3060.34,3086.98,3058.14,3062.5,6044416600,68679060392
300,2016/5/20,3047.78,3078.53,3041.52,3078.22,5608084200,65124251092
300,2016/5/23,3078.51,3098.48,3076.5,3087.22,5969721600,70337514484
300,2016/5/24,3083.24,3083.26,3052.59,3063.56,5873438500,61106015446
300,2016/5/25,3079.75,3089.1,3054.87,3059.23,5665280300,63316562530
300,2016/5/26,3056.6,3072.52,3027.44,3064.21,6039298100,65985183919
300,2016/5/27,3059.73,3073.76,3052.18,3062.5,6046875000,59371777079
300,2016/5/30,3056.31,3075.26,3037.66,3066.71,6309857900,63496565009
300,2016/5/31,3068.6,3170.93,3068.6,3169.56,13886311100,1.51398E+11
300,2016/6/1,3172.96,3181.79,3159.82,3160.55,11314848200,1.31701E+11
300,2016/6/2,3158.03,3168.82,3151.07,3167.1,8600342700,97093625345
300,2016/6/3,3172.95,3201.75,3162.09,3189.33,10149178300,1.36332E+11
300,2016/6/6,3192.78,3197.22,3168.55,3178.79,7669375100,1.01176E+11
300,2016/6/7,3182.44,3186.62,3168.18,3177.05,6892831400,88711618425
300,2016/6/8,3171.81,3174.97,3148.35,3163.99,7629177500,97682790861
300,2016/6/13,3134.05,3145.61,3065.77,3066.34,9297594700,1.14091E+11
300,2016/6/14,3058.44,3078.75,3055.66,3075.98,6627945700,78622305350
300,2016/6/15,3043.96,3128.67,3042.23,3116.37,8739325700,1.0617E+11
300,2016/6/16,3104.36,3112.48,3089.48,3094.67,8297470300,93496238871
300,2016/6/17,3096.09,3131.05,3096.09,3110.36,8540298500,97953389320
300,2016/6/20,3114.91,3118.73,3089.71,3112.67,6358714100,74647802462
300,2016/6/21,3124.9,3155.49,3097.94,3106.32,8796534500,1.07234E+11
300,2016/6/22,3100.45,3134.06,3096.99,3133.96,6648711300,81348715848
300,2016/6/23,3129.72,3129.72,3102.48,3117.32,6775173800,81732552159
300,2016/6/24,3110.65,3130.54,3033.97,3077.16,10479220800,1.18967E+11
300,2016/6/27,3065.13,3120.64,3064.97,3120.54,8326725900,1.04066E+11
300,2016/6/28,3107.4,3139.43,3099.7,3136.4,9202463700,1.17198E+11
300,2016/6/29,3142.48,3158.08,3139.13,3151.39,10372366800,1.17959E+11
300,2016/6/30,3152.83,3163.72,3148.2,3153.92,7969261700,1.00628E+11
300,2016/7/1,3156.93,3170.26,3148.29,3154.2,7174628300,91215027688
300,2016/7/4,3136.39,3210.6,3134.02,3204.7,13331052900,1.49895E+11
300,2016/7/5,3199.16,3216.7,3198,3207.38,13022689500,1.43899E+11
300,2016/7/6,3197.62,3217.52,3183.45,3216.8,12489745800,1.47232E+11
300,2016/7/7,3206.55,3220.54,3190.12,3209.95,11859520200,1.40489E+11
300,2016/7/8,3199.75,3204.93,3183.96,3192.28,8973485500,1.11063E+11
300,2016/7/11,3199.04,3235.96,3197.63,3203.33,13852951100,1.55288E+11
300,2016/7/12,3201.91,3273.47,3200.3,3273.18,17253421700,1.90854E+11
300,2016/7/13,3274.02,3300.99,3271.78,3282.87,17519609000,1.96592E+11
300,2016/7/14,3277.48,3281.95,3259.07,3276.76,10752579800,1.2809E+11
300,2016/7/15,3278.84,3285.03,3265.29,3276.28,10266502600,1.2518E+11
300,2016/7/18,3269.71,3281.64,3251.77,3262.02,11031251800,1.29786E+11
300,2016/7/19,3260.43,3264.73,3226.2,3248.23,8888686100,1.07109E+11
300,2016/7/20,3246.86,3254.51,3232.26,3237.61,7270125500,91367448994
300,2016/7/21,3238.34,3271.37,3238.3,3252.52,8600482500,1.07464E+11
300,2016/7/22,3251.24,3253.77,3220.89,3225.16,8602912800,1.07417E+11
300,2016/7/25,3220.17,3243.79,3218.14,3230.89,7020318500,92015844035
300,2016/7/26,3228.23,3269.75,3228.01,3269.59,8105108900,1.03746E+11
300,2016/7/27,3270.08,3276.51,3157.41,3218.24,16018866500,1.86928E+11
300,2016/7/28,3204.46,3235.78,3195.27,3221.14,11277996400,1.37296E+11
300,2016/7/29,3217.19,3225.42,3198.68,3203.93,8804483700,1.03787E+11
300,2016/8/1,3196.43,3199.98,3156.75,3176.81,8700349700,98818634361
300,2016/8/2,3173.76,3189.05,3165.54,3189.05,6216763900,70640763842
300,2016/8/3,3179.68,3197.16,3173.54,3193.51,7286410200,79754323301
300,2016/8/4,3190.55,3201.55,3170.42,3201.29,7350437300,86919591121
300,2016/8/5,3201.35,3224.87,3192.86,3205.11,7719636600,94429542391
300,2016/8/8,3199.57,3234.48,3187.25,3234.18,8667605100,1.02638E+11
300,2016/8/9,3232.6,3257.33,3229.17,3256.98,9106525900,1.05924E+11
300,2016/8/10,3255.18,3261.86,3242.75,3243.34,9043037200,1.06157E+11
300,2016/8/11,3239.56,3274.03,3232.61,3233.36,10104121300,1.16996E+11
300,2016/8/12,3231.81,3294.23,3231.14,3294.23,11625404400,1.29355E+11
300,2016/8/15,3303.47,3417.91,3302.38,3393.42,22054342100,2.58897E+11
300,2016/8/16,3403.38,3418.69,3372.02,3378.25,19638974000,2.26785E+11
300,2016/8/17,3377.77,3394.39,3356.92,3373.05,13884768800,1.67918E+11
300,2016/8/18,3369.95,3394.79,3349.69,3364.49,14238016900,1.72257E+11
300,2016/8/19,3358.55,3374.05,3341.19,3365.02,11996150800,1.35383E+11
300,2016/8/22,3364.68,3372.83,3335.47,3336.79,10795100800,1.28202E+11
300,2016/8/23,3332.62,3359.65,3324.96,3341.83,9292451600,1.08504E+11
300,2016/8/24,3341.93,3348.13,3323.73,3329.86,8119142900,94012832200
300,2016/8/25,3314.08,3315.08,3279.81,3308.97,10058915300,1.12578E+11
300,2016/8/26,3312.5,3328.95,3301.74,3307.09,8153069100,93213205560
300,2016/8/29,3306.57,3315.08,3297.07,3307.78,7703633300,88011642022
300,2016/8/30,3310.32,3325.12,3304.6,3311.99,7572598700,89513016667
300,2016/8/31,3310.57,3333.97,3304.66,3327.79,7957080500,99215044445
300,2016/9/1,3326.74,3329.35,3301.21,3301.58,8494721900,1.00911E+11
300,2016/9/2,3298.72,3320.43,3295.76,3314.11,8279180300,99396378584
300,2016/9/5,3321.01,3338.42,3314.63,3319.68,7829247700,87531089645
300,2016/9/6,3322.02,3347.95,3300.13,3342.63,9828399800,1.18367E+11
300,2016/9/7,3344.07,3357.36,3337.75,3340.82,10294010600,1.1512E+11
300,2016/9/8,3338.01,3343.39,3328.23,3339.56,7191615800,83742346850
300,2016/9/9,3339.37,3344.95,3318.04,3318.04,8265703600,95471188732
300,2016/9/12,3271.87,3276.72,3234.57,3262.6,12291768200,1.34457E+11
300,2016/9/13,3265.34,3269.22,3246.39,3260.33,6718028800,76862644231
300,2016/9/14,3245.74,3254.99,3231.34,3238.73,7043269700,79780746436
300,2016/9/19,3242.74,3264.9,3242.74,3263.12,5883108200,67678031642
300,2016/9/20,3264.66,3265.04,3252.39,3257.4,5278420600,61626150818
300,2016/9/21,3257.71,3270.9,3254.32,3266.64,5914297900,68957744044
300,2016/9/22,3281.47,3303.2,3277.98,3291.12,7575354200,89991761655
300,2016/9/23,3292.28,3293.92,3275.03,3275.67,5799398600,68046257250
300,2016/9/26,3267.69,3267.69,3220.28,3220.28,7045218600,78700835132
300,2016/9/27,3214.87,3240.78,3214.44,3240.75,5846055000,66651130361
300,2016/9/28,3243.65,3243.65,3228,3230.89,4472749800,51996404752
300,2016/9/29,3234.86,3257.77,3234.8,3244.39,5545255600,62220302312
300,2016/9/30,3240.18,3260.94,3239.04,3253.28,4497802200,52655734553
300,2016/10/10,3265.36,3294.64,3258.96,3293.87,8051926000,89607989896
300,2016/10/11,3296.87,3308,3292.88,3306.56,8771316300,88213421183
300,2016/10/12,3299.14,3302.56,3289.75,3300.01,6866978100,72386912616
300,2016/10/13,3299.16,3307.41,3292.4,3302.65,8122419800,79923748596
300,2016/10/14,3298.73,3306.69,3285.73,3305.85,8231627100,81485597806
300,2016/10/17,3305.96,3309.01,3271.54,3277.88,8611350900,88199418936
300,2016/10/18,3272.68,3321.33,3272.68,3321.33,10286071400,1.04625E+11
300,2016/10/19,3323.3,3332.52,3309.83,3316.24,10116772500,96354442199
300,2016/10/20,3317.18,3324.9,3312.17,3318.6,7923887100,82481095277
300,2016/10/21,3315.72,3341.56,3309.18,3327.74,10978517600,1.07115E+11
300,2016/10/24,3332.51,3382.83,3330.97,3367.58,15301434500,1.50063E+11
300,2016/10/25,3367.48,3373.91,3356.59,3367.45,11119169300,1.10577E+11
300,2016/10/26,3365.2,3367.83,3349.57,3354.8,9802478600,1.04719E+11
300,2016/10/27,3351.46,3352.35,3335.13,3345.7,7762985100,85241012414
300,2016/10/28,3347.14,3370.75,3337.29,3340.13,9313330900,1.04798E+11
300,2016/10/31,3332.41,3340.47,3317.33,3336.28,7135286300,80701820968
300,2016/11/1,3338.71,3359.39,3334.46,3359.05,7493819900,84717683750
300,2016/11/2,3350.71,3356.4,3331.38,3333.35,9119710400,1.00349E+11
300,2016/11/3,3326.9,3379.99,3324.84,3365.09,12622350400,1.37386E+11
300,2016/11/4,3362.21,3377.64,3348.43,3354.17,10406965500,1.10814E+11
300,2016/11/7,3353.44,3362.74,3342.31,3356.59,9987798800,94370876771
300,2016/11/8,3367.7,3383.92,3361.13,3371.12,10314828200,1.05138E+11
300,2016/11/9,3370.6,3373.1,3322.08,3353.05,13911005900,1.45187E+11
300,2016/11/10,3374.91,3403.02,3374.91,3390.61,13470553500,1.33277E+11
300,2016/11/11,3387.95,3422.67,3382.89,3417.22,19878149600,1.90647E+11
300,2016/11/14,3409.22,3452.62,3408.14,3430.25,21324710500,2.08353E+11
300,2016/11/15,3428.87,3434.92,3415.99,3429.87,13456632000,1.35207E+11
300,2016/11/16,3432.43,3435.64,3419.24,3429.59,12980851100,1.28945E+11
300,2016/11/17,3423.47,3437.67,3412.88,3436.53,12156173100,1.21577E+11
300,2016/11/18,3437.49,3443.12,3413.27,3417.46,11595120500,1.17346E+11
300,2016/11/21,3412.65,3463.14,3412.08,3441.11,14643452900,1.47543E+11
300,2016/11/22,3443.22,3469.22,3443.22,3468.36,16852344600,1.67251E+11
300,2016/11/23,3473.89,3492.96,3465.76,3474.73,16238850400,1.71247E+11
300,2016/11/24,3468.81,3508.16,3467.01,3488.74,14574630100,1.65071E+11
300,2016/11/25,3490.04,3521.3,3463.95,3521.3,15362150600,1.66832E+11
300,2016/11/28,3538.68,3553.36,3528.32,3535.08,20737548300,2.1986E+11
300,2016/11/29,3525.9,3583.72,3521.38,3564.04,23691835600,2.48323E+11
300,2016/11/30,3557.64,3567.07,3527.02,3538,17856017800,1.90681E+11
300,2016/12/1,3543.96,3575.97,3543.24,3565.04,18017076100,1.99638E+11
300,2016/12/2,3559.77,3562.55,3516.79,3528.95,19635548000,2.03742E+11
300,2016/12/5,3473.69,3496.88,3457.34,3469.41,18085235500,1.90175E+11
300,2016/12/6,3466.24,3477.59,3456.81,3459.15,11552909000,1.25728E+11
300,2016/12/7,3458.37,3475.75,3445.76,3475.75,11434510300,1.15282E+11
300,2016/12/8,3481.81,3484.34,3466.51,3470.14,11738392200,1.19189E+11
300,2016/12/9,3464.87,3507.93,3461.76,3493.7,15030330800,1.52675E+11
300,2016/12/12,3489.27,3495.8,3400.79,3409.18,18746775100,1.99164E+11
300,2016/12/13,3394.21,3416.21,3370.6,3405.04,12110509700,1.24454E+11
300,2016/12/14,3399.41,3412.28,3378.27,3378.95,12400774400,1.26183E+11
300,2016/12/15,3363.86,3378.04,3327.14,3340.43,11496066000,1.21508E+11
300,2016/12/16,3335.36,3356.29,3330.49,3346.03,9077542200,98112206845
300,2016/12/19,3342.34,3344.86,3325,3328.98,8164067800,86095693838
300,2016/12/20,3328.3,3329.1,3289.27,3309.06,8756959200,88527345889
300,2016/12/21,3313.75,3342.48,3313.75,3338.54,10825499500,1.06205E+11
300,2016/12/22,3335.12,3340.36,3322.72,3335.67,9227724900,92564877570
300,2016/12/23,3333.4,3334.89,3300.88,3307.6,9744471300,99575473231
300,2016/12/26,3293.22,3322.42,3267.05,3322.4,8979398200,95493219936
300,2016/12/27,3319.21,3330.23,3315.83,3316.39,7548635900,79617133030
300,2016/12/28,3315.75,3320.55,3293.17,3301.89,6900043700,71759839566
300,2016/12/29,3297.04,3312.11,3288.1,3297.76,7008792300,75972960431
300,2016/12/30,3302.6,3313.55,3295.75,3310.08,7174411600,76921368838
300,2017/1/3,3313.95,3345.26,3313.95,3342.23,8656789600,87612765768
300,2017/1/4,3340.56,3369.57,3338.15,3368.31,9005082700,98014355468
300,2017/1/5,3368.34,3373.41,3361.46,3367.79,8833635700,91189339582
300,2017/1/6,3366.85,3368.87,3346.89,3347.67,8745911400,91072256748
300,2017/1/9,3345.75,3366.22,3344.35,3363.9,8370794200,87916115243
300,2017/1/10,3361.64,3370.51,3354.09,3358.27,8381916000,82533965080
300,2017/1/11,3355.8,3366.63,3334.3,3334.5,9107143800,86750457122
300,2017/1/12,3332.69,3343.13,3315.96,3317.62,8123913500,75031886874
300,2017/1/13,3317.96,3338.17,3309.37,3319.91,8418058900,84556101403
300,2017/1/16,3314.15,3322.78,3264.21,3319.45,15777913500,1.53263E+11
300,2017/1/17,3305.6,3327.38,3292.2,3326.36,6945332800,74754505696
300,2017/1/18,3323.34,3350.96,3320.41,3339.37,7062322700,75680677264
300,2017/1/19,3330.95,3346.5,3324.68,3329.29,6615980800,63869709163
300,2017/1/20,3326.98,3358.41,3326.37,3354.89,6530046200,70831324310
300,2017/1/23,3359.05,3378.74,3355.85,3364.08,7555749800,76492660154
300,2017/1/24,3363.14,3371.32,3355.9,3364.45,6619422600,66049651289
300,2017/1/25,3361.66,3376.44,3357.22,3375.9,5837693100,62483395802
300,2017/1/26,3378.26,3395.88,3378.26,3387.96,6531664700,66488818305
300,2017/2/3,3390.93,3392.48,3362.57,3364.49,5518886100,57113853255
300,2017/2/6,3368.11,3381.33,3358.75,3373.21,6852136000,73408134768
300,2017/2/7,3371.77,3376.71,3354.63,3365.68,6375446200,69758178999
300,2017/2/8,3361.78,3383.69,3347.43,3383.29,7540287900,82869735773
300,2017/2/9,3381.9,3406.59,3379.79,3396.29,9755851500,1.02134E+11
300,2017/2/10,3398.32,3422.33,3398.03,3413.49,12376872000,1.21909E+11
300,2017/2/13,3416.92,3439.54,3416.87,3436.28,12014453800,1.25333E+11
300,2017/2/14,3438.51,3440.67,3424.4,3435.8,9480946500,98537165438
300,2017/2/15,3435.39,3448.03,3417.08,3421.71,12764333800,1.24653E+11
300,2017/2/16,3421.83,3440.93,3418.35,3440.93,10827696200,1.0181E+11
300,2017/2/17,3443.62,3457.56,3419.61,3421.44,11460003600,1.18033E+11
300,2017/2/20,3421.64,3472.6,3421.64,3471.39,13262886200,1.34682E+11
300,2017/2/21,3475.06,3490.09,3472.02,3482.82,11484200900,1.20675E+11
300,2017/2/22,3483.2,3489.95,3473.52,3489.76,10281599400,1.09232E+11
300,2017/2/23,3487.57,3492.96,3460.12,3473.32,9953633000,1.06556E+11
300,2017/2/24,3468.96,3473.85,3455.25,3473.85,9553513300,99875164759
300,2017/2/27,3471.13,3472.84,3441.39,3446.22,9867216000,1.06831E+11
300,2017/2/28,3445.03,3460.91,3441.36,3452.81,7521526000,81979307361
300,2017/3/1,3452.21,3472.7,3449.11,3458.44,10326035400,1.09318E+11
300,2017/3/2,3463.48,3468.47,3434,3435.1,8989807700,97876187925
300,2017/3/3,3424.66,3428.88,3412.83,3427.86,8099465200,90009618835
300,2017/3/6,3427.25,3449.03,3425.9,3446.48,8307088200,95178548496
300,2017/3/7,3446.16,3454.04,3440.06,3453.96,8033472000,94483824245
300,2017/3/8,3452.2,3457.04,3441.26,3448.73,7958769000,89124904682
300,2017/3/9,3442.9,3443.05,3414.68,3426.94,8457038100,90090049490
300,2017/3/10,3423.98,3436.24,3423.94,3427.89,7001619900,82161714923
300,2017/3/13,3425.67,3458.1,3412.69,3458.1,9168412400,1.08489E+11
300,2017/3/14,3456.66,3465.39,3448.9,3456.69,7707796300,95317564129
300,2017/3/15,3452.21,3463.92,3445.27,3463.64,7910495400,94056256667
300,2017/3/16,3472.27,3492.13,3472.27,3481.51,10633391300,1.24696E+11
300,2017/3/17,3485.31,3488.5,3441.47,3445.81,10375556000,1.22369E+11
300,2017/3/20,3449.05,3454.06,3429.83,3449.61,8873432200,1.03769E+11
300,2017/3/21,3449.77,3466.7,3445.64,3466.35,8770785500,1.13528E+11
300,2017/3/22,3450.75,3464.33,3433.5,3450.05,10493589400,1.23866E+11
300,2017/3/23,3452.41,3470.82,3435.69,3461.98,9431806200,1.15814E+11
300,2017/3/24,3464.2,3499.32,3461.11,3489.6,12564583300,1.41753E+11
300,2017/3/27,3488.76,3505.98,3474.52,3478.04,10701537700,1.24388E+11
300,2017/3/28,3480.25,3482.29,3461.47,3469.81,8419482000,97495938765
300,2017/3/29,3472.97,3483.06,3455.55,3465.19,10485170600,1.14663E+11
300,2017/3/30,3461.62,3467.3,3422.37,3436.76,11637692200,1.22088E+11
300,2017/3/31,3434.82,3456.31,3430.82,3456.05,9157749100,1.00985E+11
300,2017/4/5,3476.42,3504.54,3475.15,3503.89,14339901700,1.60743E+11
300,2017/4/6,3507.99,3517.78,3495.72,3514.05,13676700400,1.45222E+11
300,2017/4/7,3514.45,3526.82,3506.39,3517.46,14029320400,1.4456E+11
300,2017/4/10,3519.46,3522.8,3502.08,3505.14,14188738000,1.55748E+11
